events,numbers,stations,serviceCustomer,times
Production started,418,Cash 1,0,21740.756952054446
Production complete,418,Cash 1,0,21885.13742822348
Creation,419,Regular Customers Source,0,21721.0
Production started,419,Cash 3,0,21721.0
Production complete,419,Cash 3,0,21914.97422763026
Creation,420,Service Customers Source,1,21792.0
Production started,420,Service Desk,1,21795.835575474397
Production complete,420,Service Desk,1,21977.934018500197
Creation,421,Regular Customers Source,0,21271.0
Production started,421,Cash 2,0,21772.093993455757
Production complete,421,Cash 2,0,21980.389504454673
Creation,422,Regular Customers Source,0,21211.0
Production started,422,Cash 1,0,21885.13742822348
Production complete,422,Cash 1,0,22082.280906085314
Creation,423,Regular Customers Source,0,21315.0
Production started,423,Cash 2,0,21980.389504454673
Production complete,423,Cash 2,0,22107.54729872618
Creation,424,Regular Customers Source,0,17811.0
Production started,424,Service Desk,0,21977.934018500197
Production complete,424,Service Desk,0,22112.6966125947
Creation,425,Regular Customers Source,0,21602.0
Production started,425,Cash 2,0,22107.54729872618
Production complete,425,Cash 2,0,22265.938577674402
Creation,426,Regular Customers Source,0,21420.0
Production started,426,Cash 1,0,22082.280906085314
Production complete,426,Cash 1,0,22281.07496110116
Creation,427,Service Customers Source,1,22087.0
Production started,427,Service Desk,1,22112.6966125947
Production complete,427,Service Desk,1,22310.483071486848
Creation,428,Regular Customers Source,0,21548.0
Production started,428,Cash 1,0,22281.07496110116
Production complete,428,Cash 1,0,22413.00149842866
Creation,429,Regular Customers Source,0,20580.0
Production started,429,Service Desk,0,22310.483071486848
Production complete,429,Service Desk,0,22459.84777693193
Creation,430,Regular Customers Source,0,21666.0
Production started,430,Cash 2,0,22265.938577674402
Production complete,430,Cash 2,0,22504.017578408868
Creation,431,Regular Customers Source,0,21784.0
Production started,431,Cash 1,0,22413.00149842866
Production complete,431,Cash 1,0,22506.168797136197
Creation,432,Regular Customers Source,0,22405.0
Production started,432,Cash 3,0,22405.0
Production complete,432,Cash 3,0,22507.358388427765
Creation,433,Regular Customers Source,0,21839.0
Production started,433,Cash 2,0,22504.017578408868
Production complete,433,Cash 2,0,22663.449968513887
Creation,434,Regular Customers Source,0,21900.0
Production started,434,Cash 1,0,22506.168797136197
Production complete,434,Cash 1,0,22688.4752266433
Creation,435,Service Customers Source,1,22380.0
Production started,435,Service Desk,1,22459.84777693193
Production complete,435,Service Desk,1,22688.589739842166
Creation,436,Regular Customers Source,0,22092.0
Production started,436,Cash 1,0,22688.4752266433
Production complete,436,Cash 1,0,22846.75026008979
Creation,437,Regular Customers Source,0,22022.0
Production started,437,Cash 2,0,22663.449968513887
Production complete,437,Cash 2,0,22932.82921706553
Creation,438,Regular Customers Source,0,22799.0
Production started,438,Cash 3,0,22799.0
Production complete,438,Cash 3,0,22938.22849632924
Creation,439,Regular Customers Source,0,22150.0
Production started,439,Cash 2,0,22932.82921706553
Production complete,439,Cash 2,0,23026.135124136374
Creation,440,Service Customers Source,1,22671.0
Production started,440,Service Desk,1,22688.589739842166
Production complete,440,Service Desk,1,23029.32987204401
Creation,441,Regular Customers Source,0,22332.0
Production started,441,Cash 1,0,22846.75026008979
Production complete,441,Cash 1,0,23067.366819657436
Creation,442,Regular Customers Source,0,22271.0
Production started,442,Cash 2,0,23026.135124136374
Production complete,442,Cash 2,0,23074.856871637687
Creation,443,Service Customers Source,1,22982.0
Production started,443,Service Desk,1,23029.32987204401
Production complete,443,Service Desk,1,23110.992079226864
Creation,444,Regular Customers Source,0,22915.0
Production started,444,Cash 3,0,22938.22849632924
Production complete,444,Cash 3,0,23133.02624353714
Creation,445,Regular Customers Source,0,22460.0
Production started,445,Cash 1,0,23067.366819657436
Production complete,445,Cash 1,0,23219.905672259836
Creation,446,Regular Customers Source,0,21361.0
Production started,446,Service Desk,0,23110.992079226864
Production complete,446,Service Desk,0,23245.465533688075
Creation,447,Regular Customers Source,0,22562.0
Production started,447,Cash 2,0,23074.856871637687
Production complete,447,Cash 2,0,23264.020905579415
Creation,448,Regular Customers Source,0,22522.0
Production started,448,Cash 1,0,23219.905672259836
Production complete,448,Cash 1,0,23337.678041073417
Creation,449,Regular Customers Source,0,23020.0
Production started,449,Cash 3,0,23133.02624353714
Production complete,449,Cash 3,0,23355.92453555933
Creation,450,Regular Customers Source,0,21953.0
Production started,450,Service Desk,0,23245.465533688075
Production complete,450,Service Desk,0,23383.876533370087
Creation,451,Regular Customers Source,0,23079.0
Production started,451,Cash 3,0,23355.92453555933
Production complete,451,Cash 3,0,23412.03851384998
Creation,452,Regular Customers Source,0,22744.0
Production started,452,Cash 1,0,23337.678041073417
Production complete,452,Cash 1,0,23522.993912986207
Creation,453,Regular Customers Source,0,22680.0
Production started,453,Cash 2,0,23264.020905579415
Production complete,453,Cash 2,0,23528.39542023724
Creation,454,Regular Customers Source,0,23143.0
Production started,454,Cash 3,0,23412.03851384998
Production complete,454,Cash 3,0,23549.73846139743
Creation,455,Service Customers Source,1,23261.0
Production started,455,Service Desk,1,23383.876533370087
Production complete,455,Service Desk,1,23635.064307403336
Creation,456,Regular Customers Source,0,22969.0
Production started,456,Cash 2,0,23528.39542023724
Production complete,456,Cash 2,0,23650.827814828794
Creation,457,Regular Customers Source,0,23376.0
Production started,457,Cash 3,0,23549.73846139743
Production complete,457,Cash 3,0,23652.998525465846
Creation,458,Regular Customers Source,0,23446.0
Production started,458,Cash 3,0,23652.998525465846
Production complete,458,Cash 3,0,23794.707188349126
Creation,459,Regular Customers Source,0,22850.0
Production started,459,Cash 1,0,23522.993912986207
Production complete,459,Cash 1,0,23798.843552938273
Creation,460,Regular Customers Source,0,23196.0
Production started,460,Cash 2,0,23650.827814828794
Production complete,460,Cash 2,0,23832.71227386992
Creation,461,Service Customers Source,1,23564.0
Production started,461,Service Desk,1,23635.064307403336
Production complete,461,Service Desk,1,23949.68867771975
Creation,462,Regular Customers Source,0,23575.0
Production started,462,Cash 3,0,23794.707188349126
Production complete,462,Cash 3,0,23964.69643750466
Creation,463,Regular Customers Source,0,23268.0
Production started,463,Cash 1,0,23798.843552938273
Production complete,463,Cash 1,0,24016.898673952463
Creation,464,Regular Customers Source,0,23326.0
Production started,464,Cash 2,0,23832.71227386992
Production complete,464,Cash 2,0,24090.545034272076
Creation,465,Regular Customers Source,0,23515.0
Production started,465,Cash 1,0,24016.898673952463
Production complete,465,Cash 1,0,24129.00743172249
Creation,466,Regular Customers Source,0,23628.0
Production started,466,Cash 1,0,24129.00743172249
Production complete,466,Cash 1,0,24140.524849917834
Creation,467,Regular Customers Source,0,23720.0
Production started,467,Cash 3,0,23964.69643750466
Production complete,467,Cash 3,0,24154.46292315655
Creation,468,Regular Customers Source,0,23677.0
Production started,468,Cash 2,0,24090.545034272076
Production complete,468,Cash 2,0,24261.354994440575
Creation,469,Service Customers Source,1,23874.0
Production started,469,Service Desk,1,23949.68867771975
Production complete,469,Service Desk,1,24298.87661929282
Creation,470,Regular Customers Source,0,23838.0
Production started,470,Cash 3,0,24154.46292315655
Production complete,470,Cash 3,0,24334.035381125577
Creation,471,Regular Customers Source,0,23887.0
Production started,471,Cash 1,0,24140.524849917834
Production complete,471,Cash 1,0,24407.891873921853
Creation,472,Service Customers Source,1,24165.0
Production started,472,Service Desk,1,24298.87661929282
Production complete,472,Service Desk,1,24449.391419243013
Creation,473,Regular Customers Source,0,24030.0
Production started,473,Cash 3,0,24334.035381125577
Production complete,473,Cash 3,0,24453.99259287656
Creation,474,Regular Customers Source,0,24089.0
Production started,474,Cash 1,0,24407.891873921853
Production complete,474,Cash 1,0,24481.246755501055
Creation,475,Regular Customers Source,0,23777.0
Production started,475,Cash 2,0,24261.354994440575
Production complete,475,Cash 2,0,24502.94333318461
Creation,476,Regular Customers Source,0,23954.0
Production started,476,Cash 2,0,24502.94333318461
Production complete,476,Cash 2,0,24503.959023219464
Creation,477,Regular Customers Source,0,24308.0
Production started,477,Cash 2,0,24503.959023219464
Production complete,477,Cash 2,0,24560.33492622614
Creation,478,Regular Customers Source,0,24203.0
Production started,478,Cash 3,0,24453.99259287656
Production complete,478,Cash 3,0,24563.448872735982
Creation,479,Regular Customers Source,0,24367.0
Production started,479,Cash 3,0,24563.448872735982
Production complete,479,Cash 3,0,24615.534600600946
Creation,480,Regular Customers Source,0,24142.0
Production started,480,Cash 1,0,24481.246755501055
Production complete,480,Cash 1,0,24625.200047559993
Creation,481,Regular Customers Source,0,24553.0
Production started,481,Cash 2,0,24560.33492622614
Production complete,481,Cash 2,0,24703.861353302207
Creation,482,Regular Customers Source,0,24249.0
Production started,482,Cash 1,0,24625.200047559993
Production complete,482,Cash 1,0,24706.464019142237
Creation,483,Regular Customers Source,0,22214.0
Production started,483,Service Desk,0,24449.391419243013
Production complete,483,Service Desk,0,24711.232845686583
Creation,484,Regular Customers Source,0,24427.0
Production started,484,Cash 1,0,24706.464019142237
Production complete,484,Cash 1,0,24867.06166903672
Creation,485,Regular Customers Source,0,24478.0
Production started,485,Cash 3,0,24615.534600600946
Production complete,485,Cash 3,0,24898.089160952837
Creation,486,Regular Customers Source,0,24671.0
Production started,486,Cash 1,0,24867.06166903672
Production complete,486,Cash 1,0,24982.231680771143
Creation,487,Service Customers Source,1,24470.0
Production started,487,Service Desk,1,24711.232845686583
Production complete,487,Service Desk,1,25012.519893178986
Creation,488,Regular Customers Source,0,24618.0
Production started,488,Cash 2,0,24703.861353302207
Production complete,488,Cash 2,0,25016.21123734206
Creation,489,Regular Customers Source,0,24735.0
Production started,489,Cash 2,0,25016.21123734206
Production complete,489,Cash 2,0,25163.76455316103
Creation,490,Regular Customers Source,0,24794.0
Production started,490,Cash 1,0,24982.231680771143
Production complete,490,Cash 1,0,25164.704126296554
Creation,491,Service Customers Source,1,24738.0
Production started,491,Service Desk,1,25012.519893178986
Production complete,491,Service Desk,1,25276.699425402734
Creation,492,Regular Customers Source,0,24916.0
Production started,492,Cash 1,0,25164.704126296554
Production complete,492,Cash 1,0,25342.592881598757
Creation,493,Regular Customers Source,0,24867.0
Production started,493,Cash 2,0,25163.76455316103
Production complete,493,Cash 2,0,25415.728700437423
Creation,494,Service Customers Source,1,25055.0
Production started,494,Service Desk,1,25276.699425402734
Production complete,494,Service Desk,1,25461.409660234393
Creation,495,Regular Customers Source,0,24981.0
Production started,495,Cash 1,0,25342.592881598757
Production complete,495,Cash 1,0,25533.697195856526
Creation,496,Regular Customers Source,0,25044.0
Production started,496,Cash 2,0,25415.728700437423
Production complete,496,Cash 2,0,25593.05888779725
Creation,497,Service Customers Source,1,25381.0
Production started,497,Service Desk,1,25461.409660234393
Production complete,497,Service Desk,1,25690.07589961428
Creation,498,Regular Customers Source,0,25105.0
Production started,498,Cash 1,0,25533.697195856526
Production complete,498,Cash 1,0,25693.512283464133
Creation,499,Regular Customers Source,0,25166.0
Production started,499,Cash 2,0,25593.05888779725
Production complete,499,Cash 2,0,25724.563463299037
Creation,500,Regular Customers Source,0,22620.0
Production started,500,Service Desk,0,25690.07589961428
Production complete,500,Service Desk,0,25810.348650328113
Creation,501,Regular Customers Source,0,25222.0
Production started,501,Cash 1,0,25693.512283464133
Production complete,501,Cash 1,0,25841.712172521045
Creation,502,Regular Customers Source,0,25348.0
Production started,502,Cash 1,0,25841.712172521045
Production complete,502,Cash 1,0,25946.772391049668
Creation,503,Regular Customers Source,0,25413.0
Production started,503,Cash 2,0,25724.563463299037
Production complete,503,Cash 2,0,26004.51097216632
Creation,504,Service Customers Source,1,25693.0
Production started,504,Service Desk,1,25810.348650328113
Production complete,504,Service Desk,1,26105.68016847264
Creation,505,Regular Customers Source,0,25546.0
Production started,505,Cash 1,0,25946.772391049668
Production complete,505,Cash 1,0,26111.56172541722
Creation,506,Regular Customers Source,0,25484.0
Production started,506,Cash 2,0,26004.51097216632
Production complete,506,Cash 2,0,26206.31447535119
Creation,507,Regular Customers Source,0,25717.0
Production started,507,Cash 1,0,26111.56172541722
Production complete,507,Cash 1,0,26292.529530062962
Creation,508,Regular Customers Source,0,25601.0
Production started,508,Cash 2,0,26206.31447535119
Production complete,508,Cash 2,0,26321.8713287395
Creation,509,Regular Customers Source,0,25910.0
Production started,509,Cash 1,0,26292.529530062962
Production complete,509,Cash 1,0,26333.91846911092
Creation,510,Service Customers Source,1,25987.0
Production started,510,Service Desk,1,26105.68016847264
Production complete,510,Service Desk,1,26336.13713289803
Creation,511,Regular Customers Source,0,25775.0
Production started,511,Cash 2,0,26321.8713287395
Production complete,511,Cash 2,0,26466.819084025617
Creation,512,Regular Customers Source,0,25967.0
Production started,512,Cash 1,0,26333.91846911092
Production complete,512,Cash 1,0,26503.48762889586
Creation,513,Service Customers Source,1,26292.0
Production started,513,Service Desk,1,26336.13713289803
Production complete,513,Service Desk,1,26662.45298254874
Creation,514,Regular Customers Source,0,26101.0
Production started,514,Cash 1,0,26503.48762889586
Production complete,514,Cash 1,0,26663.3863231617
Creation,515,Regular Customers Source,0,26034.0
Production started,515,Cash 2,0,26466.819084025617
Production complete,515,Cash 2,0,26670.40669472688
Creation,516,Regular Customers Source,0,26236.0
Production started,516,Cash 2,0,26670.40669472688
Production complete,516,Cash 2,0,26776.5574423036
Creation,517,Regular Customers Source,0,26629.0
Production started,517,Cash 3,0,26629.0
Production complete,517,Cash 3,0,26832.5053433815
Creation,518,Regular Customers Source,0,26166.0
Production started,518,Cash 1,0,26663.3863231617
Production complete,518,Cash 1,0,26839.304023617326
Creation,519,Service Customers Source,1,26583.0
Production started,519,Service Desk,1,26662.45298254874
Production complete,519,Service Desk,1,26911.711833742724
Creation,520,Regular Customers Source,0,26292.0
Production started,520,Cash 2,0,26776.5574423036
Production complete,520,Cash 2,0,26931.37728186448
Creation,521,Service Customers Source,1,26878.0
Production started,521,Service Desk,1,26911.711833742724
Production complete,521,Service Desk,1,27070.782387404666
Creation,522,Regular Customers Source,0,26349.0
Production started,522,Cash 1,0,26839.304023617326
Production complete,522,Cash 1,0,27084.463785424636
Creation,523,Regular Customers Source,0,26464.0
Production started,523,Cash 2,0,26931.37728186448
Production complete,523,Cash 2,0,27107.07973353304
Creation,524,Regular Customers Source,0,25287.0
Production started,524,Service Desk,0,27070.782387404666
Production complete,524,Service Desk,0,27144.114074957783
Creation,525,Regular Customers Source,0,27047.0
Production started,525,Cash 3,0,27047.0
Production complete,525,Cash 3,0,27221.35721897234
Creation,526,Regular Customers Source,0,26410.0
Production started,526,Cash 1,0,27084.463785424636
Production complete,526,Cash 1,0,27237.52454078836
Creation,527,Regular Customers Source,0,26573.0
Production started,527,Cash 2,0,27107.07973353304
Production complete,527,Cash 2,0,27243.14987900118
Creation,528,Regular Customers Source,0,25664.0
Production started,528,Service Desk,0,27144.114074957783
Production complete,528,Service Desk,0,27288.08696537973
Creation,529,Regular Customers Source,0,26521.0
Production started,529,Cash 1,0,27237.52454078836
Production complete,529,Cash 1,0,27399.66185976934
Creation,530,Regular Customers Source,0,26736.0
Production started,530,Cash 2,0,27243.14987900118
Production complete,530,Cash 2,0,27413.660681847803
Creation,531,Service Customers Source,1,27176.0
Production started,531,Service Desk,1,27288.08696537973
Production complete,531,Service Desk,1,27493.812909300283
Creation,532,Regular Customers Source,0,26686.0
Production started,532,Cash 1,0,27399.66185976934
Production complete,532,Cash 1,0,27507.47611861972
Creation,533,Regular Customers Source,0,26792.0
Production started,533,Cash 2,0,27413.660681847803
Production complete,533,Cash 2,0,27593.711115001905
Creation,534,Regular Customers Source,0,25841.0
Production started,534,Service Desk,0,27493.812909300283
Production complete,534,Service Desk,0,27658.096988867146
Creation,535,Regular Customers Source,0,26991.0
Production started,535,Cash 2,0,27593.711115001905
Production complete,535,Cash 2,0,27715.38304129908
Creation,536,Regular Customers Source,0,27203.0
Production started,536,Cash 2,0,27715.38304129908
Production complete,536,Cash 2,0,27737.029629300665
Creation,537,Regular Customers Source,0,26853.0
Production started,537,Cash 1,0,27507.47611861972
Production complete,537,Cash 1,0,27752.95793371912
Creation,538,Service Customers Source,1,27500.0
Production started,538,Service Desk,1,27658.096988867146
Production complete,538,Service Desk,1,27926.558861367907
Creation,539,Regular Customers Source,0,27314.0
Production started,539,Cash 2,0,27737.029629300665
Production complete,539,Cash 2,0,27927.357271560068
Creation,540,Regular Customers Source,0,27091.0
Production started,540,Cash 1,0,27752.95793371912
Production complete,540,Cash 1,0,28041.566568706
Creation,541,Regular Customers Source,0,27507.0
Production started,541,Cash 2,0,27927.357271560068
Production complete,541,Cash 2,0,28070.026604615716
Creation,542,Regular Customers Source,0,27916.0
Production started,542,Cash 3,0,27916.0
Production complete,542,Cash 3,0,28071.336036770073
Creation,543,Regular Customers Source,0,27618.0
Production started,543,Cash 2,0,28070.026604615716
Production complete,543,Cash 2,0,28114.18745285807
Creation,544,Regular Customers Source,0,28021.0
Production started,544,Cash 3,0,28071.336036770073
Production complete,544,Cash 3,0,28144.433256927656
Creation,545,Regular Customers Source,0,27260.0
Production started,545,Cash 1,0,28041.566568706
Production complete,545,Cash 1,0,28202.510576631048
Creation,546,Service Customers Source,1,27808.0
Production started,546,Service Desk,1,27926.558861367907
Production complete,546,Service Desk,1,28218.778086214737
Creation,547,Regular Customers Source,0,27443.0
Production started,547,Cash 1,0,28202.510576631048
Production complete,547,Cash 1,0,28252.936367433646
Creation,548,Regular Customers Source,0,27740.0
Production started,548,Cash 2,0,28114.18745285807
Production complete,548,Cash 2,0,28264.299144882465
Creation,549,Regular Customers Source,0,27847.0
Production started,549,Cash 2,0,28264.299144882465
Production complete,549,Cash 2,0,28382.39111661155
Creation,550,Regular Customers Source,0,27564.0
Production started,550,Cash 1,0,28252.936367433646
Production complete,550,Cash 1,0,28390.389698909334
Creation,551,Regular Customers Source,0,27790.0
Production started,551,Cash 1,0,28390.389698909334
Production complete,551,Cash 1,0,28440.31600475453
Creation,552,Service Customers Source,1,28102.0
Production started,552,Service Desk,1,28218.778086214737
Production complete,552,Service Desk,1,28485.614834422602
Creation,553,Regular Customers Source,0,28080.0
Production started,553,Cash 1,0,28440.31600475453
Production complete,553,Cash 1,0,28578.040847291693
Creation,554,Regular Customers Source,0,27969.0
Production started,554,Cash 2,0,28382.39111661155
Production complete,554,Cash 2,0,28616.27143436489
Creation,555,Regular Customers Source,0,28135.0
Production started,555,Cash 2,0,28616.27143436489
Production complete,555,Cash 2,0,28712.452300620804
Creation,556,Service Customers Source,1,28385.0
Production started,556,Service Desk,1,28485.614834422602
Production complete,556,Service Desk,1,28756.008648155814
Creation,557,Regular Customers Source,0,28245.0
Production started,557,Cash 1,0,28578.040847291693
Production complete,557,Cash 1,0,28854.441358304288
Creation,558,Regular Customers Source,0,28795.0
Production started,558,Cash 3,0,28795.0
Production complete,558,Cash 3,0,28919.74421843227
Creation,559,Service Customers Source,1,28676.0
Production started,559,Service Desk,1,28756.008648155814
Production complete,559,Service Desk,1,28936.418271104685
Creation,560,Regular Customers Source,0,26923.0
Production started,560,Service Desk,0,28936.418271104685
Production complete,560,Service Desk,0,28942.441057746386
Creation,561,Regular Customers Source,0,28198.0
Production started,561,Cash 2,0,28712.452300620804
Production complete,561,Cash 2,0,28959.566996923644
Creation,562,Regular Customers Source,0,27149.0
Production started,562,Service Desk,0,28942.441057746386
Production complete,562,Service Desk,0,29040.972577964218
Creation,563,Regular Customers Source,0,28925.0
Production started,563,Cash 3,0,28925.0
Production complete,563,Cash 3,0,29084.975969112842
Creation,564,Regular Customers Source,0,28305.0
Production started,564,Cash 1,0,28854.441358304288
Production complete,564,Cash 1,0,29129.09497660374
Creation,565,Regular Customers Source,0,28376.0
Production started,565,Cash 2,0,28959.566996923644
Production complete,565,Cash 2,0,29213.94475809514
Creation,566,Service Customers Source,1,28973.0
Production started,566,Service Desk,1,29040.972577964218
Production complete,566,Service Desk,1,29278.48477767656
Creation,567,Regular Customers Source,0,28431.0
Production started,567,Cash 1,0,29129.09497660374
Production complete,567,Cash 1,0,29285.436094029843
Creation,568,Regular Customers Source,0,28557.0
Production started,568,Cash 2,0,29213.94475809514
Production complete,568,Cash 2,0,29450.967853483027
Creation,569,Regular Customers Source,0,29362.0
Production started,569,Cash 3,0,29362.0
Production complete,569,Cash 3,0,29506.44091652798
Creation,570,Service Customers Source,1,29275.0
Production started,570,Service Desk,1,29278.48477767656
Production complete,570,Service Desk,1,29511.458394149264
Creation,571,Regular Customers Source,0,28670.0
Production started,571,Cash 2,0,29450.967853483027
Production complete,571,Cash 2,0,29532.165404867792
Creation,572,Regular Customers Source,0,28496.0
Production started,572,Cash 1,0,29285.436094029843
Production complete,572,Cash 1,0,29553.07394982089
Creation,573,Regular Customers Source,0,28619.0
Production started,573,Cash 1,0,29553.07394982089
Production complete,573,Cash 1,0,29655.70874899805
Creation,574,Regular Customers Source,0,27384.0
Production started,574,Service Desk,0,29511.458394149264
Production complete,574,Service Desk,0,29666.543497631228
Creation,575,Regular Customers Source,0,28856.0
Production started,575,Cash 1,0,29655.70874899805
Production complete,575,Cash 1,0,29746.65195016657
Creation,576,Regular Customers Source,0,28740.0
Production started,576,Cash 2,0,29532.165404867792
Production complete,576,Cash 2,0,29799.620308070003
Creation,577,Regular Customers Source,0,29420.0
Production started,577,Cash 3,0,29506.44091652798
Production complete,577,Cash 3,0,29820.06291148351
Creation,578,Regular Customers Source,0,29163.0
Production started,578,Cash 1,0,29746.65195016657
Production complete,578,Cash 1,0,29844.3080039554
Creation,579,Regular Customers Source,0,29475.0
Production started,579,Cash 3,0,29820.06291148351
Production complete,579,Cash 3,0,29883.803409279542
Creation,580,Regular Customers Source,0,28989.0
Production started,580,Cash 2,0,29799.620308070003
Production complete,580,Cash 2,0,29978.48970970074
Creation,581,Regular Customers Source,0,29294.0
Production started,581,Cash 1,0,29844.3080039554
Production complete,581,Cash 1,0,29985.44930917997
Creation,582,Regular Customers Source,0,29542.0
Production started,582,Cash 3,0,29883.803409279542
Production complete,582,Cash 3,0,29986.42117172258
Creation,583,Service Customers Source,1,29589.0
Production started,583,Service Desk,1,29666.543497631228
Production complete,583,Service Desk,1,29995.508884254337
Creation,584,Regular Customers Source,0,29661.0
Production started,584,Cash 1,0,29985.44930917997
Production complete,584,Cash 1,0,30068.19801049304
Creation,585,Regular Customers Source,0,29715.0
Production started,585,Cash 3,0,29986.42117172258
Production complete,585,Cash 3,0,30188.09015860994
Creation,586,Service Customers Source,1,29876.0
Production started,586,Service Desk,1,29995.508884254337
Production complete,586,Service Desk,1,30194.456452847156
Creation,587,Regular Customers Source,0,29785.0
Production started,587,Cash 1,0,30068.19801049304
Production complete,587,Cash 1,0,30234.116503644684
Creation,588,Regular Customers Source,0,29919.0
Production started,588,Cash 3,0,30188.09015860994
Production complete,588,Cash 3,0,30250.499896002086
Creation,589,Regular Customers Source,0,29228.0
Production started,589,Cash 2,0,29978.48970970074
Production complete,589,Cash 2,0,30254.143842552607
Creation,590,Regular Customers Source,0,30048.0
Production started,590,Cash 3,0,30250.499896002086
Production complete,590,Cash 3,0,30274.34968628926
Creation,591,Regular Customers Source,0,29850.0
Production started,591,Cash 1,0,30234.116503644684
Production complete,591,Cash 1,0,30364.893930259783
Creation,592,Regular Customers Source,0,29597.0
Production started,592,Cash 2,0,30254.143842552607
Production complete,592,Cash 2,0,30432.846296441472
Creation,593,Service Customers Source,1,30190.0
Production started,593,Service Desk,1,30194.456452847156
Production complete,593,Service Desk,1,30455.243995318848
Creation,594,Regular Customers Source,0,30200.0
Production started,594,Cash 3,0,30274.34968628926
Production complete,594,Cash 3,0,30489.10269481609
Creation,595,Regular Customers Source,0,29981.0
Production started,595,Cash 2,0,30432.846296441472
Production complete,595,Cash 2,0,30593.202471907964
Creation,596,Regular Customers Source,0,30101.0
Production started,596,Cash 1,0,30364.893930259783
Production complete,596,Cash 1,0,30600.958277201767
Creation,597,Regular Customers Source,0,27677.0
Production started,597,Service Desk,0,30455.243995318848
Production complete,597,Service Desk,0,30652.16458476573
Creation,598,Regular Customers Source,0,30265.0
Production started,598,Cash 2,0,30593.202471907964
Production complete,598,Cash 2,0,30734.419219451564
Creation,599,Regular Customers Source,0,30150.0
Production started,599,Cash 1,0,30600.958277201767
Production complete,599,Cash 1,0,30759.864329319815
Creation,600,Service Customers Source,1,30488.0
Production started,600,Service Desk,1,30652.16458476573
Production complete,600,Service Desk,1,30764.196308274153
Creation,601,Regular Customers Source,0,30325.0
Production started,601,Cash 1,0,30759.864329319815
Production complete,601,Cash 1,0,30898.274887209453
Creation,602,Regular Customers Source,0,29049.0
Production started,602,Service Desk,0,30764.196308274153
Production complete,602,Service Desk,0,30915.258849549773
Creation,603,Regular Customers Source,0,30460.0
Production started,603,Cash 2,0,30734.419219451564
Production complete,603,Cash 2,0,30954.348745314477
Creation,604,Regular Customers Source,0,30521.0
Production started,604,Cash 2,0,30954.348745314477
Production complete,604,Cash 2,0,31161.840272653688
Creation,605,Regular Customers Source,0,30399.0
Production started,605,Cash 1,0,30898.274887209453
Production complete,605,Cash 1,0,31191.6071759787
Creation,606,Service Customers Source,1,30785.0
Production started,606,Service Desk,1,30915.258849549773
Production complete,606,Service Desk,1,31276.65595424369
Creation,607,Regular Customers Source,0,30597.0
Production started,607,Cash 2,0,31161.840272653688
Production complete,607,Cash 2,0,31285.616010694823
Creation,608,Regular Customers Source,0,30854.0
Production started,608,Cash 2,0,31285.616010694823
Production complete,608,Cash 2,0,31325.358743591387
Creation,609,Regular Customers Source,0,30678.0
Production started,609,Cash 1,0,31191.6071759787
Production complete,609,Cash 1,0,31351.461244454473
Creation,610,Regular Customers Source,0,30981.0
Production started,610,Cash 2,0,31325.358743591387
Production complete,610,Cash 2,0,31359.402089243446
Creation,611,Service Customers Source,1,31096.0
Production started,611,Service Desk,1,31276.65595424369
Production complete,611,Service Desk,1,31381.028673250967
Creation,612,Regular Customers Source,0,31160.0
Production started,612,Cash 2,0,31359.402089243446
Production complete,612,Cash 2,0,31536.25279061915
Creation,613,Regular Customers Source,0,30793.0
Production started,613,Cash 1,0,31351.461244454473
Production complete,613,Cash 1,0,31551.74107949288
Creation,614,Service Customers Source,1,31377.0
Production started,614,Service Desk,1,31381.028673250967
Production complete,614,Service Desk,1,31657.434890327746
Creation,615,Regular Customers Source,0,31273.0
Production started,615,Cash 2,0,31536.25279061915
Production complete,615,Cash 2,0,31668.20826831396
Creation,616,Regular Customers Source,0,30924.0
Production started,616,Cash 1,0,31551.74107949288
Production complete,616,Cash 1,0,31668.527450225203
Creation,617,Regular Customers Source,0,29101.0
Production started,617,Service Desk,0,31657.434890327746
Production complete,617,Service Desk,0,31731.867682052027
Creation,618,Regular Customers Source,0,31339.0
Production started,618,Cash 2,0,31668.20826831396
Production complete,618,Cash 2,0,31829.969732612295
Creation,619,Regular Customers Source,0,31102.0
Production started,619,Cash 1,0,31668.527450225203
Production complete,619,Cash 1,0,31846.730691962908
Creation,620,Regular Customers Source,0,31219.0
Production started,620,Cash 1,0,31846.730691962908
Production complete,620,Cash 1,0,31957.68422834234
Creation,621,Service Customers Source,1,31687.0
Production started,621,Service Desk,1,31731.867682052027
Production complete,621,Service Desk,1,31987.12799188018
Creation,622,Regular Customers Source,0,31393.0
Production started,622,Cash 2,0,31829.969732612295
Production complete,622,Cash 2,0,31993.856225601394
Creation,623,Service Customers Source,1,31973.0
Production started,623,Service Desk,1,31987.12799188018
Production complete,623,Service Desk,1,32092.489360115862
Creation,624,Regular Customers Source,0,31460.0
Production started,624,Cash 1,0,31957.68422834234
Production complete,624,Cash 1,0,32129.64344847423
Creation,625,Regular Customers Source,0,31512.0
Production started,625,Cash 2,0,31993.856225601394
Production complete,625,Cash 2,0,32176.754544426076
Creation,626,Regular Customers Source,0,30733.0
Production started,626,Service Desk,0,32092.489360115862
Production complete,626,Service Desk,0,32196.07250433468
Creation,627,Regular Customers Source,0,31566.0
Production started,627,Cash 1,0,32129.64344847423
