events,numbers,stations,serviceCustomer,times
Production started,209,Cash 2,0,10960.420496415183
Production complete,209,Cash 2,0,11063.974667053551
Creation,210,Regular Customers Source,0,10587.0
Production started,210,Cash 3,0,10915.688652880606
Production complete,210,Cash 3,0,11085.512618894187
Creation,211,Regular Customers Source,0,9233.0
Production started,211,Service Desk,0,10865.254820662767
Production complete,211,Service Desk,0,11120.547498492977
Creation,212,Regular Customers Source,0,10747.0
Production started,212,Cash 3,0,11085.512618894187
Production complete,212,Cash 3,0,11217.104038817773
Creation,213,Regular Customers Source,0,10526.0
Production started,213,Cash 1,0,11058.701404124811
Production complete,213,Cash 1,0,11235.122224849098
Creation,214,Regular Customers Source,0,10696.0
Production started,214,Cash 2,0,11063.974667053551
Production complete,214,Cash 2,0,11266.643845693285
Creation,215,Regular Customers Source,0,10865.0
Production started,215,Cash 2,0,11266.643845693285
Production complete,215,Cash 2,0,11319.427802235688
Creation,216,Regular Customers Source,0,10910.0
Production started,216,Cash 3,0,11217.104038817773
Production complete,216,Cash 3,0,11343.179717493036
Creation,217,Regular Customers Source,0,10811.0
Production started,217,Cash 1,0,11235.122224849098
Production complete,217,Cash 1,0,11403.47220377657
Creation,218,Regular Customers Source,0,11024.0
Production started,218,Cash 2,0,11319.427802235688
Production complete,218,Cash 2,0,11415.027463252412
Creation,219,Service Customers Source,1,10894.0
Production started,219,Service Desk,1,11120.547498492977
Production complete,219,Service Desk,1,11481.989011250824
Creation,220,Regular Customers Source,0,11138.0
Production started,220,Cash 3,0,11343.179717493036
Production complete,220,Cash 3,0,11519.939385016318
Creation,221,Regular Customers Source,0,11193.0
Production started,221,Cash 2,0,11415.027463252412
Production complete,221,Cash 2,0,11554.208503364456
Creation,222,Regular Customers Source,0,10972.0
Production started,222,Cash 1,0,11403.47220377657
Production complete,222,Cash 1,0,11667.709460805796
Creation,223,Service Customers Source,1,11169.0
Production started,223,Service Desk,1,11481.989011250824
Production complete,223,Service Desk,1,11669.828390957122
Creation,224,Regular Customers Source,0,11270.0
Production started,224,Cash 3,0,11519.939385016318
Production complete,224,Cash 3,0,11676.58840770836
Creation,225,Regular Customers Source,0,11321.0
Production started,225,Cash 2,0,11554.208503364456
Production complete,225,Cash 2,0,11684.74776332396
Creation,226,Regular Customers Source,0,11084.0
Production started,226,Cash 1,0,11667.709460805796
Production complete,226,Cash 1,0,11800.59650977734
Creation,227,Regular Customers Source,0,11490.0
Production started,227,Cash 2,0,11684.74776332396
Production complete,227,Cash 2,0,11846.327531818657
Creation,228,Service Customers Source,1,11446.0
Production started,228,Service Desk,1,11669.828390957122
Production complete,228,Service Desk,1,11894.989154849947
Creation,229,Regular Customers Source,0,11438.0
Production started,229,Cash 1,0,11800.59650977734
Production complete,229,Cash 1,0,11921.46401962493
Creation,230,Regular Customers Source,0,11603.0
Production started,230,Cash 2,0,11846.327531818657
Production complete,230,Cash 2,0,12005.627313221981
Creation,231,Regular Customers Source,0,11375.0
Production started,231,Cash 3,0,11676.58840770836
Production complete,231,Cash 3,0,12047.98933103196
Creation,232,Regular Customers Source,0,11664.0
Production started,232,Cash 1,0,11921.46401962493
Production complete,232,Cash 1,0,12136.14363576323
Creation,233,Service Customers Source,1,11747.0
Production started,233,Service Desk,1,11894.989154849947
Production complete,233,Service Desk,1,12191.147059968545
Creation,234,Regular Customers Source,0,11725.0
Production started,234,Cash 2,0,12005.627313221981
Production complete,234,Cash 2,0,12243.140244632417
Creation,235,Regular Customers Source,0,11554.0
Production started,235,Cash 3,0,12047.98933103196
Production complete,235,Cash 3,0,12283.300281765924
Creation,236,Regular Customers Source,0,11801.0
Production started,236,Cash 1,0,12136.14363576323
Production complete,236,Cash 1,0,12383.669581478092
Creation,237,Regular Customers Source,0,11911.0
Production started,237,Cash 3,0,12283.300281765924
Production complete,237,Cash 3,0,12386.856932624178
Creation,238,Service Customers Source,1,12002.0
Production started,238,Service Desk,1,12191.147059968545
Production complete,238,Service Desk,1,12485.263070111972
Creation,239,Regular Customers Source,0,11853.0
Production started,239,Cash 2,0,12243.140244632417
Production complete,239,Cash 2,0,12502.263251104654
Creation,240,Regular Customers Source,0,12086.0
Production started,240,Cash 3,0,12386.856932624178
Production complete,240,Cash 3,0,12526.459879898983
Creation,241,Regular Customers Source,0,11967.0
Production started,241,Cash 1,0,12383.669581478092
Production complete,241,Cash 1,0,12541.125714057594
Creation,242,Regular Customers Source,0,12322.0
Production started,242,Cash 3,0,12526.459879898983
Production complete,242,Cash 3,0,12651.657242937586
Creation,243,Regular Customers Source,0,12040.0
Production started,243,Cash 2,0,12502.263251104654
Production complete,243,Cash 2,0,12660.965626386875
Creation,244,Regular Customers Source,0,12147.0
Production started,244,Cash 1,0,12541.125714057594
Production complete,244,Cash 1,0,12700.557949162492
Creation,245,Service Customers Source,1,12318.0
Production started,245,Service Desk,1,12485.263070111972
Production complete,245,Service Desk,1,12763.466034141906
Creation,246,Regular Customers Source,0,12374.0
Production started,246,Cash 1,0,12700.557949162492
Production complete,246,Cash 1,0,12771.913165488502
Creation,247,Regular Customers Source,0,12446.0
Production started,247,Cash 3,0,12651.657242937586
Production complete,247,Cash 3,0,12774.119534292713
Creation,248,Regular Customers Source,0,12564.0
Production started,248,Cash 1,0,12771.913165488502
Production complete,248,Cash 1,0,12854.507108743304
Creation,249,Regular Customers Source,0,12261.0
Production started,249,Cash 2,0,12660.965626386875
Production complete,249,Cash 2,0,12855.49745403364
Creation,250,Regular Customers Source,0,12620.0
Production started,250,Cash 3,0,12774.119534292713
Production complete,250,Cash 3,0,12869.324638737504
Creation,251,Regular Customers Source,0,12506.0
Production started,251,Cash 2,0,12855.49745403364
Production complete,251,Cash 2,0,12916.177506259954
Creation,252,Regular Customers Source,0,12742.0
Production started,252,Cash 1,0,12854.507108743304
Production complete,252,Cash 1,0,12979.447186436328
Creation,253,Service Customers Source,1,12616.0
Production started,253,Service Desk,1,12763.466034141906
Production complete,253,Service Desk,1,13075.441821143439
Creation,254,Regular Customers Source,0,12788.0
Production started,254,Cash 1,0,12979.447186436328
Production complete,254,Cash 1,0,13176.738822334142
Creation,255,Regular Customers Source,0,12682.0
Production started,255,Cash 2,0,12916.177506259954
Production complete,255,Cash 2,0,13182.303578708532
Creation,256,Regular Customers Source,0,12892.0
Production started,256,Cash 2,0,13182.303578708532
Production complete,256,Cash 2,0,13307.32484545572
Creation,257,Regular Customers Source,0,12830.0
Production started,257,Cash 1,0,13176.738822334142
Production complete,257,Cash 1,0,13379.209053478513
Creation,258,Service Customers Source,1,12938.0
Production started,258,Service Desk,1,13075.441821143439
Production complete,258,Service Desk,1,13385.722318908725
Creation,259,Regular Customers Source,0,12970.0
Production started,259,Cash 2,0,13307.32484545572
Production complete,259,Cash 2,0,13536.108924384953
Creation,260,Regular Customers Source,0,13024.0
Production started,260,Cash 1,0,13379.209053478513
Production complete,260,Cash 1,0,13558.611917531282
Creation,261,Regular Customers Source,0,13091.0
Production started,261,Cash 1,0,13558.611917531282
Production complete,261,Cash 1,0,13647.21545228274
Creation,262,Service Customers Source,1,13256.0
Production started,262,Service Desk,1,13385.722318908725
Production complete,262,Service Desk,1,13665.089768501699
Creation,263,Regular Customers Source,0,13149.0
Production started,263,Cash 2,0,13536.108924384953
Production complete,263,Cash 2,0,13733.017687435955
Creation,264,Regular Customers Source,0,13206.0
Production started,264,Cash 1,0,13647.21545228274
Production complete,264,Cash 1,0,13752.804297384057
Creation,265,Regular Customers Source,0,13366.0
Production started,265,Cash 1,0,13752.804297384057
Production complete,265,Cash 1,0,13844.303441121194
Creation,266,Regular Customers Source,0,13255.0
Production started,266,Cash 2,0,13733.017687435955
Production complete,266,Cash 2,0,13888.091481438585
Creation,267,Service Customers Source,1,13547.0
Production started,267,Service Desk,1,13665.089768501699
Production complete,267,Service Desk,1,13953.225744467774
Creation,268,Regular Customers Source,0,13313.0
Production started,268,Cash 2,0,13888.091481438585
Production complete,268,Cash 2,0,13965.173935240742
Creation,269,Regular Customers Source,0,13484.0
Production started,269,Cash 1,0,13844.303441121194
Production complete,269,Cash 1,0,14013.63995586317
Creation,270,Service Customers Source,1,13853.0
Production started,270,Service Desk,1,13953.225744467774
Production complete,270,Service Desk,1,14077.312319940158
Creation,271,Regular Customers Source,0,13532.0
Production started,271,Cash 2,0,13965.173935240742
Production complete,271,Cash 2,0,14166.33280105798
Creation,272,Regular Customers Source,0,10342.0
Production started,272,Service Desk,0,14077.312319940158
Production complete,272,Service Desk,0,14189.771254489398
Creation,273,Regular Customers Source,0,13646.0
Production started,273,Cash 2,0,14166.33280105798
Production complete,273,Cash 2,0,14280.857428113077
Creation,274,Regular Customers Source,0,13593.0
Production started,274,Cash 1,0,14013.63995586317
Production complete,274,Cash 1,0,14296.631309959259
Creation,275,Regular Customers Source,0,13841.0
Production started,275,Cash 2,0,14280.857428113077
Production complete,275,Cash 2,0,14402.90094250344
Creation,276,Service Customers Source,1,14154.0
Production started,276,Service Desk,1,14189.771254489398
Production complete,276,Service Desk,1,14432.02267365812
Creation,277,Regular Customers Source,0,13976.0
Production started,277,Cash 2,0,14402.90094250344
Production complete,277,Cash 2,0,14485.418758834689
Creation,278,Regular Customers Source,0,13718.0
Production started,278,Cash 1,0,14296.631309959259
Production complete,278,Cash 1,0,14515.395625882631
Creation,279,Service Customers Source,1,14417.0
Production started,279,Service Desk,1,14432.02267365812
Production complete,279,Service Desk,1,14615.469218802042
Creation,280,Regular Customers Source,0,13778.0
Production started,280,Cash 1,0,14515.395625882631
Production complete,280,Cash 1,0,14699.494807473206
Creation,281,Regular Customers Source,0,14609.0
Production started,281,Cash 3,0,14609.0
Production complete,281,Cash 3,0,14723.401139644178
Creation,282,Regular Customers Source,0,14146.0
Production started,282,Cash 2,0,14485.418758834689
Production complete,282,Cash 2,0,14742.744695499598
Creation,283,Regular Customers Source,0,12207.0
Production started,283,Service Desk,0,14615.469218802042
Production complete,283,Service Desk,0,14813.103174776623
Creation,284,Regular Customers Source,0,14223.0
Production started,284,Cash 2,0,14742.744695499598
Production complete,284,Cash 2,0,14887.989419637728
Creation,285,Regular Customers Source,0,13910.0
Production started,285,Cash 1,0,14699.494807473206
Production complete,285,Cash 1,0,14934.283314188644
Creation,286,Regular Customers Source,0,14851.0
Production started,286,Cash 3,0,14851.0
Production complete,286,Cash 3,0,14959.925341511336
Creation,287,Service Customers Source,1,14688.0
Production started,287,Service Desk,1,14813.103174776623
Production complete,287,Service Desk,1,15113.303417994342
Creation,288,Regular Customers Source,0,14032.0
Production started,288,Cash 1,0,14934.283314188644
Production complete,288,Cash 1,0,15117.012722869702
Creation,289,Regular Customers Source,0,14393.0
Production started,289,Cash 2,0,14887.989419637728
Production complete,289,Cash 2,0,15153.74409427941
Creation,290,Regular Customers Source,0,15019.0
Production started,290,Cash 3,0,15019.0
Production complete,290,Cash 3,0,15238.414908883762
Creation,291,Regular Customers Source,0,14438.0
Production started,291,Cash 2,0,15153.74409427941
Production complete,291,Cash 2,0,15270.43370880729
Creation,292,Regular Customers Source,0,14326.0
Production started,292,Cash 1,0,15117.012722869702
Production complete,292,Cash 1,0,15337.10964749667
Creation,293,Service Customers Source,1,14983.0
Production started,293,Service Desk,1,15113.303417994342
Production complete,293,Service Desk,1,15370.74373524143
Creation,294,Regular Customers Source,0,14549.0
Production started,294,Cash 1,0,15337.10964749667
Production complete,294,Cash 1,0,15384.426329418224
Creation,295,Regular Customers Source,0,14491.0
Production started,295,Cash 2,0,15270.43370880729
Production complete,295,Cash 2,0,15456.630241642199
Creation,296,Regular Customers Source,0,15088.0
Production started,296,Cash 3,0,15238.414908883762
Production complete,296,Cash 3,0,15468.243366730047
Creation,297,Regular Customers Source,0,14796.0
Production started,297,Cash 2,0,15456.630241642199
Production complete,297,Cash 2,0,15484.323724988184
Creation,298,Service Customers Source,1,15256.0
Production started,298,Service Desk,1,15370.74373524143
Production complete,298,Service Desk,1,15536.139417088494
Creation,299,Regular Customers Source,0,14728.0
Production started,299,Cash 1,0,15384.426329418224
Production complete,299,Cash 1,0,15551.155896483082
Creation,300,Regular Customers Source,0,15159.0
Production started,300,Cash 3,0,15468.243366730047
Production complete,300,Cash 3,0,15622.101416198228
Creation,301,Regular Customers Source,0,14912.0
Production started,301,Cash 2,0,15484.323724988184
Production complete,301,Cash 2,0,15655.080849545064
Creation,302,Regular Customers Source,0,13422.0
Production started,302,Service Desk,0,15536.139417088494
Production complete,302,Service Desk,0,15682.400491719947
Creation,303,Regular Customers Source,0,14961.0
Production started,303,Cash 1,0,15551.155896483082
Production complete,303,Cash 1,0,15723.484776059411
Creation,304,Regular Customers Source,0,15396.0
Production started,304,Cash 1,0,15723.484776059411
Production complete,304,Cash 1,0,15804.592121300335
Creation,305,Regular Customers Source,0,15217.0
Production started,305,Cash 3,0,15622.101416198228
Production complete,305,Cash 3,0,15832.670014022204
Creation,306,Regular Customers Source,0,15463.0
Production started,306,Cash 1,0,15804.592121300335
Production complete,306,Cash 1,0,15883.575162540785
Creation,307,Regular Customers Source,0,15277.0
Production started,307,Cash 2,0,15655.080849545064
Production complete,307,Cash 2,0,15913.185063862278
Creation,308,Service Customers Source,1,15565.0
Production started,308,Service Desk,1,15682.400491719947
Production complete,308,Service Desk,1,15938.491025484946
Creation,309,Regular Customers Source,0,15569.0
Production started,309,Cash 1,0,15883.575162540785
Production complete,309,Cash 1,0,15998.944107354086
Creation,310,Regular Customers Source,0,15326.0
Production started,310,Cash 3,0,15832.670014022204
Production complete,310,Cash 3,0,16089.34222247909
Creation,311,Regular Customers Source,0,15525.0
Production started,311,Cash 2,0,15913.185063862278
Production complete,311,Cash 2,0,16103.614245578228
Creation,312,Regular Customers Source,0,15759.0
Production started,312,Cash 1,0,15998.944107354086
Production complete,312,Cash 1,0,16150.423090994214
Creation,313,Service Customers Source,1,15861.0
Production started,313,Service Desk,1,15938.491025484946
Production complete,313,Service Desk,1,16169.76584586455
Creation,314,Regular Customers Source,0,15686.0
Production started,314,Cash 2,0,16103.614245578228
Production complete,314,Cash 2,0,16240.145284946497
Creation,315,Regular Customers Source,0,15632.0
Production started,315,Cash 3,0,16089.34222247909
Production complete,315,Cash 3,0,16257.058808011834
Creation,316,Regular Customers Source,0,15830.0
Production started,316,Cash 1,0,16150.423090994214
Production complete,316,Cash 1,0,16308.590374087977
Creation,317,Regular Customers Source,0,15952.0
Production started,317,Cash 2,0,16240.145284946497
Production complete,317,Cash 2,0,16393.913430973127
Creation,318,Regular Customers Source,0,16016.0
Production started,318,Cash 1,0,16308.590374087977
Production complete,318,Cash 1,0,16403.224359457065
Creation,319,Service Customers Source,1,16134.0
Production started,319,Service Desk,1,16169.76584586455
Production complete,319,Service Desk,1,16414.026934179354
Creation,320,Regular Customers Source,0,15896.0
Production started,320,Cash 3,0,16257.058808011834
Production complete,320,Cash 3,0,16417.19281513427
Creation,321,Regular Customers Source,0,16135.0
Production started,321,Cash 2,0,16393.913430973127
Production complete,321,Cash 2,0,16518.75218549311
Creation,322,Regular Customers Source,0,16083.0
Production started,322,Cash 1,0,16403.224359457065
Production complete,322,Cash 1,0,16528.897958556838
Creation,323,Regular Customers Source,0,14084.0
Production started,323,Service Desk,0,16414.026934179354
Production complete,323,Service Desk,0,16533.58565448655
Creation,324,Regular Customers Source,0,16184.0
Production started,324,Cash 3,0,16417.19281513427
Production complete,324,Cash 3,0,16549.744775763742
Creation,325,Regular Customers Source,0,16350.0
Production started,325,Cash 3,0,16549.744775763742
Production complete,325,Cash 3,0,16720.981006522183
Creation,326,Regular Customers Source,0,16293.0
Production started,326,Cash 2,0,16518.75218549311
Production complete,326,Cash 2,0,16755.55347129498
Creation,327,Regular Customers Source,0,16239.0
Production started,327,Cash 1,0,16528.897958556838
Production complete,327,Cash 1,0,16777.057436989304
Creation,328,Service Customers Source,1,16437.0
Production started,328,Service Desk,1,16533.58565448655
Production complete,328,Service Desk,1,16834.774505169804
Creation,329,Regular Customers Source,0,16466.0
Production started,329,Cash 2,0,16755.55347129498
Production complete,329,Cash 2,0,16932.67098521531
Creation,330,Regular Customers Source,0,16407.0
Production started,330,Cash 1,0,16777.057436989304
Production complete,330,Cash 1,0,16958.024247018526
Creation,331,Regular Customers Source,0,16579.0
Production started,331,Cash 2,0,16932.67098521531
Production complete,331,Cash 2,0,17024.95926039342
Creation,332,Service Customers Source,1,16748.0
Production started,332,Service Desk,1,16834.774505169804
Production complete,332,Service Desk,1,17076.74734049487
Creation,333,Regular Customers Source,0,16530.0
Production started,333,Cash 1,0,16958.024247018526
Production complete,333,Cash 1,0,17080.974073548794
Creation,334,Service Customers Source,1,17061.0
Production started,334,Service Desk,1,17076.74734049487
Production complete,334,Service Desk,1,17143.100246998645
Creation,335,Regular Customers Source,0,16689.0
Production started,335,Cash 2,0,17024.95926039342
Production complete,335,Cash 2,0,17225.280707767113
Creation,336,Regular Customers Source,0,16812.0
Production started,336,Cash 2,0,17225.280707767113
Production complete,336,Cash 2,0,17287.188496313378
Creation,337,Regular Customers Source,0,16629.0
Production started,337,Cash 1,0,17080.974073548794
Production complete,337,Cash 1,0,17305.3998866071
Creation,338,Regular Customers Source,0,14270.0
Production started,338,Service Desk,0,17143.100246998645
Production complete,338,Service Desk,0,17313.253716986375
Creation,339,Regular Customers Source,0,16750.0
Production started,339,Cash 1,0,17305.3998866071
Production complete,339,Cash 1,0,17436.365364926834
Creation,340,Regular Customers Source,0,16938.0
Production started,340,Cash 2,0,17287.188496313378
Production complete,340,Cash 2,0,17440.27289151757
Creation,341,Regular Customers Source,0,14664.0
Production started,341,Service Desk,0,17313.253716986375
Production complete,341,Service Desk,0,17443.567039345562
Creation,342,Regular Customers Source,0,17062.0
Production started,342,Cash 2,0,17440.27289151757
Production complete,342,Cash 2,0,17642.83252524946
Creation,343,Regular Customers Source,0,16999.0
Production started,343,Cash 1,0,17436.365364926834
Production complete,343,Cash 1,0,17656.210811454424
Creation,344,Service Customers Source,1,17363.0
Production started,344,Service Desk,1,17443.567039345562
Production complete,344,Service Desk,1,17681.355502286762
Creation,345,Regular Customers Source,0,17241.0
Production started,345,Cash 2,0,17642.83252524946
Production complete,345,Cash 2,0,17755.9034559491
Creation,346,Service Customers Source,1,17623.0
Production started,346,Service Desk,1,17681.355502286762
Production complete,346,Service Desk,1,17956.53821681058
Creation,347,Regular Customers Source,0,17293.0
Production started,347,Cash 2,0,17755.9034559491
Production complete,347,Cash 2,0,17958.48741875076
Creation,348,Regular Customers Source,0,17111.0
Production started,348,Cash 1,0,17656.210811454424
Production complete,348,Cash 1,0,17984.70560174919
Creation,349,Regular Customers Source,0,17913.0
Production started,349,Cash 3,0,17913.0
Production complete,349,Cash 3,0,18081.67956295699
Creation,350,Service Customers Source,1,17930.0
Production started,350,Service Desk,1,17956.53821681058
Production complete,350,Service Desk,1,18100.58266635483
Creation,351,Regular Customers Source,0,17482.0
Production started,351,Cash 2,0,17958.48741875076
Production complete,351,Cash 2,0,18116.06008135768
Creation,352,Regular Customers Source,0,17353.0
Production started,352,Cash 1,0,17984.70560174919
Production complete,352,Cash 1,0,18160.257728562843
Creation,353,Regular Customers Source,0,16868.0
Production started,353,Service Desk,0,18100.58266635483
Production complete,353,Service Desk,0,18203.013206822212
Creation,354,Regular Customers Source,0,18086.0
Production started,354,Cash 3,0,18086.0
Production complete,354,Cash 3,0,18205.82652943712
Creation,355,Regular Customers Source,0,17651.0
Production started,355,Cash 2,0,18116.06008135768
Production complete,355,Cash 2,0,18278.836356776374
Creation,356,Regular Customers Source,0,17422.0
Production started,356,Cash 1,0,18160.257728562843
Production complete,356,Cash 1,0,18324.646973700026
Creation,357,Regular Customers Source,0,17178.0
Production started,357,Service Desk,0,18203.013206822212
Production complete,357,Service Desk,0,18329.030410748826
Creation,358,Regular Customers Source,0,17750.0
Production started,358,Cash 2,0,18278.836356776374
Production complete,358,Cash 2,0,18384.67038739945
Creation,359,Regular Customers Source,0,17805.0
Production started,359,Cash 2,0,18384.67038739945
Production complete,359,Cash 2,0,18459.718565799187
Creation,360,Regular Customers Source,0,17592.0
Production started,360,Cash 1,0,18324.646973700026
Production complete,360,Cash 1,0,18532.399859728623
Creation,361,Service Customers Source,1,18237.0
Production started,361,Service Desk,1,18329.030410748826
Production complete,361,Service Desk,1,18558.33283861814
Creation,362,Regular Customers Source,0,17963.0
Production started,362,Cash 2,0,18459.718565799187
Production complete,362,Cash 2,0,18650.96891061997
Creation,363,Regular Customers Source,0,17698.0
Production started,363,Cash 1,0,18532.399859728623
Production complete,363,Cash 1,0,18654.747428480052
Creation,364,Regular Customers Source,0,18523.0
Production started,364,Cash 3,0,18523.0
Production complete,364,Cash 3,0,18704.68113436196
Creation,365,Service Customers Source,1,18516.0
Production started,365,Service Desk,1,18558.33283861814
Production complete,365,Service Desk,1,18808.81337866452
Creation,366,Regular Customers Source,0,18804.0
Production started,366,Cash 3,0,18804.0
Production complete,366,Cash 3,0,18883.84259889278
Creation,367,Regular Customers Source,0,18150.0
Production started,367,Cash 2,0,18650.96891061997
Production complete,367,Cash 2,0,18889.254960461036
Creation,368,Regular Customers Source,0,17536.0
Production started,368,Service Desk,0,18808.81337866452
Production complete,368,Service Desk,0,19003.875016672762
Creation,369,Regular Customers Source,0,18289.0
Production started,369,Cash 2,0,18889.254960461036
Production complete,369,Cash 2,0,19028.765351645285
Creation,370,Regular Customers Source,0,18864.0
Production started,370,Cash 3,0,18883.84259889278
Production complete,370,Cash 3,0,19050.810812459233
Creation,371,Regular Customers Source,0,18034.0
Production started,371,Cash 1,0,18654.747428480052
Production complete,371,Cash 1,0,19051.826736471565
Creation,372,Regular Customers Source,0,18984.0
Production started,372,Cash 3,0,19050.810812459233
Production complete,372,Cash 3,0,19186.304404889303
Creation,373,Regular Customers Source,0,18412.0
Production started,373,Cash 2,0,19028.765351645285
Production complete,373,Cash 2,0,19214.599154242733
Creation,374,Regular Customers Source,0,18193.0
Production started,374,Cash 1,0,19051.826736471565
Production complete,374,Cash 1,0,19289.836536205145
Creation,375,Regular Customers Source,0,18479.0
Production started,375,Cash 2,0,19214.599154242733
Production complete,375,Cash 2,0,19364.10361599282
Creation,376,Service Customers Source,1,18819.0
Production started,376,Service Desk,1,19003.875016672762
Production complete,376,Service Desk,1,19370.352734146007
Creation,377,Regular Customers Source,0,19044.0
Production started,377,Cash 3,0,19186.304404889303
Production complete,377,Cash 3,0,19387.59359314647
Creation,378,Regular Customers Source,0,18750.0
Production started,378,Cash 2,0,19364.10361599282
Production complete,378,Cash 2,0,19432.338453698223
Creation,379,Regular Customers Source,0,18353.0
Production started,379,Cash 1,0,19289.836536205145
Production complete,379,Cash 1,0,19465.91044214821
Creation,380,Regular Customers Source,0,19104.0
Production started,380,Cash 3,0,19387.59359314647
Production complete,380,Cash 3,0,19532.806330065803
Creation,381,Service Customers Source,1,19117.0
Production started,381,Service Desk,1,19370.352734146007
Production complete,381,Service Desk,1,19629.863441141115
Creation,382,Regular Customers Source,0,18920.0
Production started,382,Cash 2,0,19432.338453698223
Production complete,382,Cash 2,0,19636.322340772058
Creation,383,Regular Customers Source,0,18587.0
Production started,383,Cash 1,0,19465.91044214821
Production complete,383,Cash 1,0,19668.207518179857
Creation,384,Regular Customers Source,0,18714.0
Production started,384,Cash 1,0,19668.207518179857
Production complete,384,Cash 1,0,19704.009578510246
Creation,385,Regular Customers Source,0,19238.0
Production started,385,Cash 2,0,19636.322340772058
Production complete,385,Cash 2,0,19730.159577094997
Creation,386,Regular Customers Source,0,19173.0
Production started,386,Cash 3,0,19532.806330065803
Production complete,386,Cash 3,0,19769.681620072708
Creation,387,Service Customers Source,1,19429.0
Production started,387,Service Desk,1,19629.863441141115
Production complete,387,Service Desk,1,19862.980356861583
Creation,388,Regular Customers Source,0,19356.0
Production started,388,Cash 3,0,19769.681620072708
Production complete,388,Cash 3,0,19939.00289521445
Creation,389,Regular Customers Source,0,19422.0
Production started,389,Cash 2,0,19730.159577094997
Production complete,389,Cash 2,0,19976.589236838252
Creation,390,Regular Customers Source,0,19298.0
Production started,390,Cash 1,0,19704.009578510246
Production complete,390,Cash 1,0,19983.380783788794
Creation,391,Service Customers Source,1,19722.0
Production started,391,Service Desk,1,19862.980356861583
Production complete,391,Service Desk,1,20086.634894839703
Creation,392,Regular Customers Source,0,19525.0
Production started,392,Cash 2,0,19976.589236838252
Production complete,392,Cash 2,0,20139.631607269625
Creation,393,Regular Customers Source,0,19577.0
Production started,393,Cash 3,0,19939.00289521445
Production complete,393,Cash 3,0,20179.135129010323
Creation,394,Regular Customers Source,0,19471.0
Production started,394,Cash 1,0,19983.380783788794
Production complete,394,Cash 1,0,20194.69002153842
Creation,395,Regular Customers Source,0,19741.0
Production started,395,Cash 2,0,20139.631607269625
Production complete,395,Cash 2,0,20252.582643516478
Creation,396,Regular Customers Source,0,19625.0
Production started,396,Cash 3,0,20179.135129010323
Production complete,396,Cash 3,0,20337.303700745037
Creation,397,Service Customers Source,1,19991.0
Production started,397,Service Desk,1,20086.634894839703
Production complete,397,Service Desk,1,20373.950343372624
Creation,398,Regular Customers Source,0,19870.0
Production started,398,Cash 2,0,20252.582643516478
Production complete,398,Cash 2,0,20415.128558513126
Creation,399,Regular Customers Source,0,19690.0
Production started,399,Cash 1,0,20194.69002153842
Production complete,399,Cash 1,0,20434.666865094157
Creation,400,Regular Customers Source,0,19946.0
Production started,400,Cash 3,0,20337.303700745037
Production complete,400,Cash 3,0,20550.93208058223
Creation,401,Regular Customers Source,0,19806.0
Production started,401,Cash 1,0,20434.666865094157
Production complete,401,Cash 1,0,20569.042710201345
Creation,402,Service Customers Source,1,20290.0
Production started,402,Service Desk,1,20373.950343372624
Production complete,402,Service Desk,1,20585.076037633382
Creation,403,Regular Customers Source,0,20067.0
Production started,403,Cash 2,0,20415.128558513126
Production complete,403,Cash 2,0,20637.106778200974
Creation,404,Regular Customers Source,0,20004.0
Production started,404,Cash 1,0,20569.042710201345
Production complete,404,Cash 1,0,20667.685467271
Creation,405,Regular Customers Source,0,17863.0
Production started,405,Service Desk,0,20585.076037633382
Production complete,405,Service Desk,0,20736.659036549503
Creation,406,Regular Customers Source,0,20185.0
Production started,406,Cash 2,0,20637.106778200974
Production complete,406,Cash 2,0,20799.221908820487
Creation,407,Regular Customers Source,0,20125.0
Production started,407,Cash 3,0,20550.93208058223
Production complete,407,Cash 3,0,20828.17640476427
Creation,408,Regular Customers Source,0,20251.0
Production started,408,Cash 1,0,20667.685467271
Production complete,408,Cash 1,0,20859.269765465564
Creation,409,Regular Customers Source,0,20378.0
Production started,409,Cash 3,0,20828.17640476427
Production complete,409,Cash 3,0,20953.051587960817
Creation,410,Regular Customers Source,0,20321.0
Production started,410,Cash 2,0,20799.221908820487
Production complete,410,Cash 2,0,20979.487189109244
Creation,411,Service Customers Source,1,20604.0
Production started,411,Service Desk,1,20736.659036549503
Production complete,411,Service Desk,1,20999.687706118017
Creation,412,Regular Customers Source,0,20572.0
Production started,412,Cash 3,0,20953.051587960817
Production complete,412,Cash 3,0,21042.130677495807
Creation,413,Regular Customers Source,0,20439.0
Production started,413,Cash 1,0,20859.269765465564
Production complete,413,Cash 1,0,21053.394198919064
Creation,414,Regular Customers Source,0,20513.0
Production started,414,Cash 2,0,20979.487189109244
Production complete,414,Cash 2,0,21058.455862280167
Creation,415,Regular Customers Source,0,20829.0
Production started,415,Cash 3,0,21042.130677495807
Production complete,415,Cash 3,0,21166.121813457816
Creation,416,Regular Customers Source,0,21039.0
Production started,416,Cash 3,0,21166.121813457816
Production complete,416,Cash 3,0,21258.37154952773
Creation,417,Regular Customers Source,0,20761.0
Production started,417,Cash 2,0,21058.455862280167
Production complete,417,Cash 2,0,21282.694203763014
Creation,418,Service Customers Source,1,20891.0
Production started,418,Service Desk,1,20999.687706118017
