events,numbers,stations,serviceCustomer,times
Creation,419,Regular Customers Source,0,20936.0
Production started,419,Cash 2,0,21383.59640780123
Production complete,419,Cash 2,0,21574.02494175902
Creation,420,Regular Customers Source,0,20704.0
Production started,420,Cash 1,0,21422.729745072105
Production complete,420,Cash 1,0,21578.5814421023
Creation,421,Service Customers Source,1,21344.0
Production started,421,Service Desk,1,21432.573031287015
Production complete,421,Service Desk,1,21616.610685382562
Creation,422,Regular Customers Source,0,20986.0
Production started,422,Cash 2,0,21574.02494175902
Production complete,422,Cash 2,0,21764.50800073482
Creation,423,Regular Customers Source,0,13143.0
Production started,423,Service Desk,0,21616.610685382562
Production complete,423,Service Desk,0,21774.474306943706
Creation,424,Regular Customers Source,0,20825.0
Production started,424,Cash 1,0,21578.5814421023
Production complete,424,Cash 1,0,21799.856049180624
Creation,425,Regular Customers Source,0,21722.0
Production started,425,Cash 3,0,21722.0
Production complete,425,Cash 3,0,21807.970092971704
Creation,426,Regular Customers Source,0,21162.0
Production started,426,Cash 2,0,21764.50800073482
Production complete,426,Cash 2,0,21915.658518113716
Creation,427,Regular Customers Source,0,21104.0
Production started,427,Cash 1,0,21799.856049180624
Production complete,427,Cash 1,0,22009.36231549549
Creation,428,Service Customers Source,1,21665.0
Production started,428,Service Desk,1,21774.474306943706
Production complete,428,Service Desk,1,22043.35836454716
Creation,429,Regular Customers Source,0,21225.0
Production started,429,Cash 2,0,21915.658518113716
Production complete,429,Cash 2,0,22118.852558455543
Creation,430,Regular Customers Source,0,21292.0
Production started,430,Cash 1,0,22009.36231549549
Production complete,430,Cash 1,0,22243.60966938238
Creation,431,Regular Customers Source,0,21414.0
Production started,431,Cash 2,0,22118.852558455543
Production complete,431,Cash 2,0,22262.02402590894
Creation,432,Service Customers Source,1,21957.0
Production started,432,Service Desk,1,22043.35836454716
Production complete,432,Service Desk,1,22366.62274286771
Creation,433,Regular Customers Source,0,22081.0
Production started,433,Cash 3,0,22081.0
Production complete,433,Cash 3,0,22376.503781070587
Creation,434,Regular Customers Source,0,21665.0
Production started,434,Cash 2,0,22262.02402590894
Production complete,434,Cash 2,0,22386.02541874458
Creation,435,Regular Customers Source,0,22192.0
Production started,435,Cash 3,0,22376.503781070587
Production complete,435,Cash 3,0,22495.782553409656
Creation,436,Regular Customers Source,0,21491.0
Production started,436,Cash 1,0,22243.60966938238
Production complete,436,Cash 1,0,22501.39239044945
Creation,437,Regular Customers Source,0,22247.0
Production started,437,Cash 3,0,22495.782553409656
Production complete,437,Cash 3,0,22532.670820982574
Creation,438,Regular Customers Source,0,21608.0
Production started,438,Cash 1,0,22501.39239044945
Production complete,438,Cash 1,0,22582.406239963824
Creation,439,Regular Customers Source,0,21846.0
Production started,439,Cash 2,0,22386.02541874458
Production complete,439,Cash 2,0,22584.04891780932
Creation,440,Regular Customers Source,0,22309.0
Production started,440,Cash 3,0,22532.670820982574
Production complete,440,Cash 3,0,22656.263605044176
Creation,441,Service Customers Source,1,22251.0
Production started,441,Service Desk,1,22366.62274286771
Production complete,441,Service Desk,1,22702.25622163772
Creation,442,Regular Customers Source,0,21802.0
Production started,442,Cash 1,0,22582.406239963824
Production complete,442,Cash 1,0,22812.304745506102
Creation,443,Regular Customers Source,0,22482.0
Production started,443,Cash 3,0,22656.263605044176
Production complete,443,Cash 3,0,22842.172405518104
Creation,444,Regular Customers Source,0,21950.0
Production started,444,Cash 2,0,22584.04891780932
Production complete,444,Cash 2,0,22847.964020824544
Creation,445,Regular Customers Source,0,22546.0
Production started,445,Cash 3,0,22842.172405518104
Production complete,445,Cash 3,0,22896.47872677704
Creation,446,Regular Customers Source,0,22011.0
Production started,446,Cash 1,0,22812.304745506102
Production complete,446,Cash 1,0,22913.71292594561
Creation,447,Service Customers Source,1,22559.0
Production started,447,Service Desk,1,22702.25622163772
Production complete,447,Service Desk,1,22930.96132024793
Creation,448,Regular Customers Source,0,22723.0
Production started,448,Cash 3,0,22896.47872677704
Production complete,448,Cash 3,0,22995.897467616083
Creation,449,Regular Customers Source,0,22780.0
Production started,449,Cash 3,0,22995.897467616083
Production complete,449,Cash 3,0,23001.503253605322
Creation,450,Regular Customers Source,0,22140.0
Production started,450,Cash 2,0,22847.964020824544
Production complete,450,Cash 2,0,23004.02566838514
Creation,451,Regular Customers Source,0,22372.0
Production started,451,Cash 1,0,22913.71292594561
Production complete,451,Cash 1,0,23076.84859751859
Creation,452,Regular Customers Source,0,22906.0
Production started,452,Cash 3,0,23001.503253605322
Production complete,452,Cash 3,0,23109.874093387774
Creation,453,Regular Customers Source,0,22434.0
Production started,453,Cash 2,0,23004.02566838514
Production complete,453,Cash 2,0,23188.881598991327
Creation,454,Regular Customers Source,0,22603.0
Production started,454,Cash 1,0,23076.84859751859
Production complete,454,Cash 1,0,23239.284089492176
Creation,455,Service Customers Source,1,22891.0
Production started,455,Service Desk,1,22930.96132024793
Production complete,455,Service Desk,1,23241.7312794932
Creation,456,Regular Customers Source,0,22656.0
Production started,456,Cash 2,0,23188.881598991327
Production complete,456,Cash 2,0,23330.834306455225
Creation,457,Regular Customers Source,0,23015.0
Production started,457,Cash 2,0,23330.834306455225
Production complete,457,Cash 2,0,23441.015233660357
Creation,458,Regular Customers Source,0,22841.0
Production started,458,Cash 1,0,23239.284089492176
Production complete,458,Cash 1,0,23471.507268108417
Creation,459,Service Customers Source,1,23179.0
Production started,459,Service Desk,1,23241.7312794932
Production complete,459,Service Desk,1,23485.65172096301
Creation,460,Regular Customers Source,0,22959.0
Production started,460,Cash 1,0,23471.507268108417
Production complete,460,Cash 1,0,23547.67935583712
Creation,461,Regular Customers Source,0,23076.0
Production started,461,Cash 2,0,23441.015233660357
Production complete,461,Cash 2,0,23632.018308842235
Creation,462,Service Customers Source,1,23450.0
Production started,462,Service Desk,1,23485.65172096301
Production complete,462,Service Desk,1,23663.096436281678
Creation,463,Regular Customers Source,0,23145.0
Production started,463,Cash 1,0,23547.67935583712
Production complete,463,Cash 1,0,23804.883095130815
Creation,464,Regular Customers Source,0,13297.0
Production started,464,Service Desk,0,23663.096436281678
Production complete,464,Service Desk,0,23810.34760825337
Creation,465,Regular Customers Source,0,23198.0
Production started,465,Cash 2,0,23632.018308842235
Production complete,465,Cash 2,0,23858.766582681827
Creation,466,Regular Customers Source,0,23773.0
Production started,466,Cash 3,0,23773.0
Production complete,466,Cash 3,0,24020.39597814708
Creation,467,Regular Customers Source,0,23265.0
Production started,467,Cash 1,0,23804.883095130815
Production complete,467,Cash 1,0,24061.373990282216
Creation,468,Regular Customers Source,0,23380.0
Production started,468,Cash 2,0,23858.766582681827
Production complete,468,Cash 2,0,24088.447505742963
Creation,469,Service Customers Source,1,23734.0
Production started,469,Service Desk,1,23810.34760825337
Production complete,469,Service Desk,1,24142.5147665078
Creation,470,Regular Customers Source,0,24012.0
Production started,470,Cash 3,0,24020.39597814708
Production complete,470,Cash 3,0,24158.513621019403
Creation,471,Regular Customers Source,0,23446.0
Production started,471,Cash 2,0,24088.447505742963
Production complete,471,Cash 2,0,24249.09625288657
Creation,472,Regular Customers Source,0,23324.0
Production started,472,Cash 1,0,24061.373990282216
Production complete,472,Cash 1,0,24263.736575730472
Creation,473,Regular Customers Source,0,23644.0
Production started,473,Cash 2,0,24249.09625288657
Production complete,473,Cash 2,0,24333.638380645083
Creation,474,Regular Customers Source,0,23716.0
Production started,474,Cash 2,0,24333.638380645083
Production complete,474,Cash 2,0,24382.82379931298
Creation,475,Regular Customers Source,0,24192.0
Production started,475,Cash 3,0,24192.0
Production complete,475,Cash 3,0,24385.293996186585
Creation,476,Service Customers Source,1,24026.0
Production started,476,Service Desk,1,24142.5147665078
Production complete,476,Service Desk,1,24395.840330741277
Creation,477,Regular Customers Source,0,23509.0
Production started,477,Cash 1,0,24263.736575730472
Production complete,477,Cash 1,0,24420.680020468222
Creation,478,Regular Customers Source,0,23579.0
Production started,478,Cash 1,0,24420.680020468222
Production complete,478,Cash 1,0,24528.804527417127
Creation,479,Regular Customers Source,0,24246.0
Production started,479,Cash 3,0,24385.293996186585
Production complete,479,Cash 3,0,24537.058396135057
Creation,480,Regular Customers Source,0,24298.0
Production started,480,Cash 3,0,24537.058396135057
Production complete,480,Cash 3,0,24576.59812203676
Creation,481,Service Customers Source,1,24298.0
Production started,481,Service Desk,1,24395.840330741277
Production complete,481,Service Desk,1,24599.053424802903
Creation,482,Regular Customers Source,0,23898.0
Production started,482,Cash 2,0,24382.82379931298
Production complete,482,Cash 2,0,24628.502410621462
Creation,483,Regular Customers Source,0,23844.0
Production started,483,Cash 1,0,24528.804527417127
Production complete,483,Cash 1,0,24709.506313297003
Creation,484,Service Customers Source,1,24597.0
Production started,484,Service Desk,1,24599.053424802903
Production complete,484,Service Desk,1,24731.581443893658
Creation,485,Regular Customers Source,0,14352.0
Production started,485,Service Desk,0,24731.581443893658
Production complete,485,Service Desk,0,24735.661179335195
Creation,486,Regular Customers Source,0,24133.0
Production started,486,Cash 2,0,24628.502410621462
Production complete,486,Cash 2,0,24743.329355016853
Creation,487,Regular Customers Source,0,21550.0
Production started,487,Service Desk,0,24735.661179335195
Production complete,487,Service Desk,0,24758.427326185625
Creation,488,Regular Customers Source,0,24402.0
Production started,488,Cash 3,0,24576.59812203676
Production complete,488,Cash 3,0,24782.59594083244
Creation,489,Regular Customers Source,0,21903.0
Production started,489,Service Desk,0,24758.427326185625
Production complete,489,Service Desk,0,24881.367292607247
Creation,490,Regular Customers Source,0,24069.0
Production started,490,Cash 1,0,24709.506313297003
Production complete,490,Cash 1,0,24939.812209913118
Creation,491,Regular Customers Source,0,24352.0
Production started,491,Cash 2,0,24743.329355016853
Production complete,491,Cash 2,0,24945.97050791751
Creation,492,Regular Customers Source,0,23951.0
Production started,492,Service Desk,0,24881.367292607247
Production complete,492,Service Desk,0,25011.1066561288
Creation,493,Regular Customers Source,0,24527.0
Production started,493,Cash 2,0,24945.97050791751
Production complete,493,Cash 2,0,25131.03991427723
Creation,494,Regular Customers Source,0,24469.0
Production started,494,Cash 1,0,24939.812209913118
Production complete,494,Cash 1,0,25192.928314734047
Creation,495,Service Customers Source,1,24894.0
Production started,495,Service Desk,1,25011.1066561288
Production complete,495,Service Desk,1,25226.23124360976
Creation,496,Regular Customers Source,0,24579.0
Production started,496,Cash 1,0,25192.928314734047
Production complete,496,Cash 1,0,25243.316860404182
Creation,497,Regular Customers Source,0,24638.0
Production started,497,Cash 2,0,25131.03991427723
Production complete,497,Cash 2,0,25265.058779304996
Creation,498,Service Customers Source,1,25158.0
Production started,498,Service Desk,1,25226.23124360976
Production complete,498,Service Desk,1,25316.65379618065
Creation,499,Regular Customers Source,0,24688.0
Production started,499,Cash 1,0,25243.316860404182
Production complete,499,Cash 1,0,25388.4052661953
Creation,500,Regular Customers Source,0,24810.0
Production started,500,Cash 2,0,25265.058779304996
Production complete,500,Cash 2,0,25410.41270644926
Creation,501,Regular Customers Source,0,24988.0
Production started,501,Cash 2,0,25410.41270644926
Production complete,501,Cash 2,0,25440.506108420745
Creation,502,Regular Customers Source,0,24739.0
Production started,502,Service Desk,0,25316.65379618065
Production complete,502,Service Desk,0,25444.121806631047
Creation,503,Regular Customers Source,0,24859.0
Production started,503,Service Desk,0,25444.121806631047
Production complete,503,Service Desk,0,25612.249018594015
Creation,504,Regular Customers Source,0,25163.0
Production started,504,Cash 2,0,25440.506108420745
Production complete,504,Cash 2,0,25652.60906866668
Creation,505,Regular Customers Source,0,24923.0
Production started,505,Cash 1,0,25388.4052661953
Production complete,505,Cash 1,0,25653.027044563343
Creation,506,Regular Customers Source,0,25102.0
Production started,506,Cash 1,0,25653.027044563343
Production complete,506,Cash 1,0,25734.160271237422
Creation,507,Regular Customers Source,0,25279.0
Production started,507,Cash 2,0,25652.60906866668
Production complete,507,Cash 2,0,25814.070015967885
Creation,508,Regular Customers Source,0,25218.0
Production started,508,Cash 1,0,25734.160271237422
Production complete,508,Cash 1,0,25867.668399178
Creation,509,Service Customers Source,1,25473.0
Production started,509,Service Desk,1,25612.249018594015
Production complete,509,Service Desk,1,25939.190847539092
Creation,510,Regular Customers Source,0,25449.0
Production started,510,Cash 2,0,25814.070015967885
Production complete,510,Cash 2,0,25962.00045011155
Creation,511,Regular Customers Source,0,25397.0
Production started,511,Cash 1,0,25867.668399178
Production complete,511,Cash 1,0,26041.000307601076
Creation,512,Regular Customers Source,0,25516.0
Production started,512,Cash 2,0,25962.00045011155
Production complete,512,Cash 2,0,26057.54081400851
Creation,513,Regular Customers Source,0,25571.0
Production started,513,Cash 1,0,26041.000307601076
Production complete,513,Cash 1,0,26138.359528205907
Creation,514,Service Customers Source,1,25771.0
Production started,514,Service Desk,1,25939.190847539092
Production complete,514,Service Desk,1,26237.69349044822
Creation,515,Regular Customers Source,0,25761.0
Production started,515,Cash 1,0,26138.359528205907
Production complete,515,Cash 1,0,26242.9595727534
Creation,516,Regular Customers Source,0,25702.0
Production started,516,Cash 2,0,26057.54081400851
Production complete,516,Cash 2,0,26304.342279464014
Creation,517,Regular Customers Source,0,25875.0
Production started,517,Cash 1,0,26242.9595727534
Production complete,517,Cash 1,0,26362.594354079403
Creation,518,Regular Customers Source,0,25939.0
Production started,518,Cash 1,0,26362.594354079403
Production complete,518,Cash 1,0,26525.281442995023
Creation,519,Regular Customers Source,0,25816.0
Production started,519,Cash 2,0,26304.342279464014
Production complete,519,Cash 2,0,26553.011297729663
Creation,520,Regular Customers Source,0,25994.0
Production started,520,Cash 2,0,26553.011297729663
Production complete,520,Cash 2,0,26560.400136788114
Creation,521,Service Customers Source,1,26080.0
Production started,521,Service Desk,1,26237.69349044822
Production complete,521,Service Desk,1,26575.27257228141
Creation,522,Regular Customers Source,0,26436.0
Production started,522,Cash 3,0,26436.0
Production complete,522,Cash 3,0,26594.824235118573
Creation,523,Regular Customers Source,0,26100.0
Production started,523,Cash 2,0,26560.400136788114
Production complete,523,Cash 2,0,26643.777743580627
Creation,524,Regular Customers Source,0,26044.0
Production started,524,Cash 1,0,26525.281442995023
Production complete,524,Cash 1,0,26652.026428158275
Creation,525,Regular Customers Source,0,26510.0
Production started,525,Cash 3,0,26594.824235118573
Production complete,525,Cash 3,0,26809.465056786685
Creation,526,Service Customers Source,1,26392.0
Production started,526,Service Desk,1,26575.27257228141
Production complete,526,Service Desk,1,26832.700200090057
Creation,527,Regular Customers Source,0,26155.0
Production started,527,Cash 1,0,26652.026428158275
Production complete,527,Cash 1,0,26833.37252904209
Creation,528,Regular Customers Source,0,26207.0
Production started,528,Cash 2,0,26643.777743580627
Production complete,528,Cash 2,0,26927.83753024369
Creation,529,Regular Customers Source,0,26582.0
Production started,529,Cash 3,0,26809.465056786685
Production complete,529,Cash 3,0,26984.33378651049
Creation,530,Regular Customers Source,0,26329.0
Production started,530,Cash 2,0,26927.83753024369
Production complete,530,Cash 2,0,27027.668934247526
Creation,531,Regular Customers Source,0,26259.0
Production started,531,Cash 1,0,26833.37252904209
Production complete,531,Cash 1,0,27052.240306349137
Creation,532,Service Customers Source,1,26687.0
Production started,532,Service Desk,1,26832.700200090057
Production complete,532,Service Desk,1,27054.391828158237
Creation,533,Regular Customers Source,0,26691.0
Production started,533,Cash 2,0,27027.668934247526
Production complete,533,Cash 2,0,27215.668344448743
Creation,534,Regular Customers Source,0,26378.0
Production started,534,Cash 1,0,27052.240306349137
Production complete,534,Cash 1,0,27226.382182690915
Creation,535,Regular Customers Source,0,26629.0
Production started,535,Cash 3,0,26984.33378651049
Production complete,535,Cash 3,0,27247.63191367827
Creation,536,Regular Customers Source,0,26756.0
Production started,536,Cash 1,0,27226.382182690915
Production complete,536,Cash 1,0,27314.451664845845
Creation,537,Regular Customers Source,0,26818.0
Production started,537,Cash 3,0,27247.63191367827
Production complete,537,Cash 3,0,27363.327375068067
Creation,538,Regular Customers Source,0,26937.0
Production started,538,Cash 2,0,27215.668344448743
Production complete,538,Cash 2,0,27395.520628996128
Creation,539,Service Customers Source,1,27007.0
Production started,539,Service Desk,1,27054.391828158237
Production complete,539,Service Desk,1,27425.76196185359
Creation,540,Regular Customers Source,0,26995.0
Production started,540,Cash 3,0,27363.327375068067
Production complete,540,Cash 3,0,27427.307775713984
Creation,541,Regular Customers Source,0,26881.0
Production started,541,Cash 1,0,27314.451664845845
Production complete,541,Cash 1,0,27457.02776321325
Creation,542,Regular Customers Source,0,27301.0
Production started,542,Cash 3,0,27427.307775713984
Production complete,542,Cash 3,0,27530.51412432105
Creation,543,Regular Customers Source,0,27059.0
Production started,543,Cash 2,0,27395.520628996128
Production complete,543,Cash 2,0,27538.836519804
Creation,544,Regular Customers Source,0,27112.0
Production started,544,Cash 1,0,27457.02776321325
Production complete,544,Cash 1,0,27627.84982366106
Creation,545,Service Customers Source,1,27273.0
Production started,545,Service Desk,1,27425.76196185359
Production complete,545,Service Desk,1,27683.788788658934
Creation,546,Regular Customers Source,0,27369.0
Production started,546,Cash 3,0,27530.51412432105
Production complete,546,Cash 3,0,27710.431716629613
Creation,547,Regular Customers Source,0,27179.0
Production started,547,Cash 2,0,27538.836519804
Production complete,547,Cash 2,0,27738.91688401384
Creation,548,Regular Customers Source,0,27229.0
Production started,548,Cash 1,0,27627.84982366106
Production complete,548,Cash 1,0,27785.645383150593
Creation,549,Service Customers Source,1,27573.0
Production started,549,Service Desk,1,27683.788788658934
Production complete,549,Service Desk,1,27886.29527067757
Creation,550,Regular Customers Source,0,27471.0
Production started,550,Cash 1,0,27785.645383150593
Production complete,550,Cash 1,0,27887.40097767714
Creation,551,Regular Customers Source,0,27529.0
Production started,551,Cash 3,0,27710.431716629613
Production complete,551,Cash 3,0,27922.73757156331
Creation,552,Regular Customers Source,0,27659.0
Production started,552,Cash 1,0,27887.40097767714
Production complete,552,Cash 1,0,28039.313363337795
Creation,553,Regular Customers Source,0,27424.0
Production started,553,Cash 2,0,27738.91688401384
Production complete,553,Cash 2,0,28042.55699460819
Creation,554,Regular Customers Source,0,27592.0
Production started,554,Cash 2,0,28042.55699460819
Production complete,554,Cash 2,0,28181.51817642107
Creation,555,Service Customers Source,1,27860.0
Production started,555,Service Desk,1,27886.29527067757
Production complete,555,Service Desk,1,28206.84291335441
Creation,556,Regular Customers Source,0,27716.0
Production started,556,Cash 1,0,28039.313363337795
Production complete,556,Cash 1,0,28261.72870799678
Creation,557,Service Customers Source,1,28172.0
Production started,557,Service Desk,1,28206.84291335441
Production complete,557,Service Desk,1,28382.408052749324
Creation,558,Regular Customers Source,0,27776.0
Production started,558,Cash 2,0,28181.51817642107
Production complete,558,Cash 2,0,28460.36907231014
Creation,559,Regular Customers Source,0,27824.0
Production started,559,Cash 1,0,28261.72870799678
Production complete,559,Cash 1,0,28474.175560540447
Creation,560,Regular Customers Source,0,25051.0
Production started,560,Service Desk,0,28382.408052749324
Production complete,560,Service Desk,0,28497.9085559359
Creation,561,Regular Customers Source,0,27885.0
Production started,561,Cash 2,0,28460.36907231014
Production complete,561,Cash 2,0,28609.58209703896
Creation,562,Regular Customers Source,0,27939.0
Production started,562,Cash 1,0,28474.175560540447
Production complete,562,Cash 1,0,28677.959865879606
Creation,563,Regular Customers Source,0,28055.0
Production started,563,Cash 2,0,28609.58209703896
Production complete,563,Cash 2,0,28727.892537912463
Creation,564,Service Customers Source,1,28476.0
Production started,564,Service Desk,1,28497.9085559359
Production complete,564,Service Desk,1,28780.923982676268
Creation,565,Regular Customers Source,0,27993.0
Production started,565,Cash 1,0,28677.959865879606
Production complete,565,Cash 1,0,28850.001034030414
Creation,566,Regular Customers Source,0,28186.0
Production started,566,Cash 2,0,28727.892537912463
Production complete,566,Cash 2,0,28865.21544256344
Creation,567,Regular Customers Source,0,28799.0
Production started,567,Cash 3,0,28799.0
Production complete,567,Cash 3,0,28909.374515312924
Creation,568,Regular Customers Source,0,25338.0
Production started,568,Service Desk,0,28780.923982676268
Production complete,568,Service Desk,0,28977.842752356686
Creation,569,Regular Customers Source,0,28248.0
Production started,569,Cash 2,0,28865.21544256344
Production complete,569,Cash 2,0,29005.04001723695
Creation,570,Regular Customers Source,0,28119.0
Production started,570,Cash 1,0,28850.001034030414
Production complete,570,Cash 1,0,29012.290027438135
Creation,571,Service Customers Source,1,28784.0
Production started,571,Service Desk,1,28977.842752356686
Production complete,571,Service Desk,1,29163.1519613767
Creation,572,Regular Customers Source,0,28308.0
Production started,572,Cash 1,0,29012.290027438135
Production complete,572,Cash 1,0,29188.399997791428
Creation,573,Regular Customers Source,0,28546.0
Production started,573,Cash 2,0,29005.04001723695
Production complete,573,Cash 2,0,29233.252759165804
Creation,574,Regular Customers Source,0,29176.0
Production started,574,Cash 3,0,29176.0
Production complete,574,Cash 3,0,29260.684428649103
Creation,575,Regular Customers Source,0,28486.0
Production started,575,Cash 1,0,29188.399997791428
Production complete,575,Cash 1,0,29347.972524796347
Creation,576,Regular Customers Source,0,28618.0
Production started,576,Cash 2,0,29233.252759165804
Production complete,576,Cash 2,0,29372.172007283752
Creation,577,Regular Customers Source,0,29305.0
Production started,577,Cash 3,0,29305.0
Production complete,577,Cash 3,0,29409.879970324113
Creation,578,Service Customers Source,1,29086.0
Production started,578,Service Desk,1,29163.1519613767
Production complete,578,Service Desk,1,29440.90958771553
Creation,579,Regular Customers Source,0,28680.0
Production started,579,Cash 1,0,29347.972524796347
Production complete,579,Cash 1,0,29475.968301708708
Creation,580,Regular Customers Source,0,28735.0
Production started,580,Cash 2,0,29372.172007283752
Production complete,580,Cash 2,0,29590.20523183835
Creation,581,Service Customers Source,1,29345.0
Production started,581,Service Desk,1,29440.90958771553
Production complete,581,Service Desk,1,29596.03014415802
Creation,582,Regular Customers Source,0,29575.0
Production started,582,Cash 3,0,29575.0
Production complete,582,Cash 3,0,29686.260073447032
Creation,583,Regular Customers Source,0,28863.0
Production started,583,Cash 1,0,29475.968301708708
Production complete,583,Cash 1,0,29753.711565266785
Creation,584,Regular Customers Source,0,25639.0
Production started,584,Service Desk,0,29596.03014415802
Production complete,584,Service Desk,0,29766.08270015378
Creation,585,Regular Customers Source,0,28925.0
Production started,585,Cash 2,0,29590.20523183835
Production complete,585,Cash 2,0,29787.88427549327
Creation,586,Regular Customers Source,0,29064.0
Production started,586,Cash 1,0,29753.711565266785
Production complete,586,Cash 1,0,29879.004166255876
Creation,587,Regular Customers Source,0,29118.0
Production started,587,Cash 2,0,29787.88427549327
Production complete,587,Cash 2,0,29934.16684990818
Creation,588,Regular Customers Source,0,29697.0
Production started,588,Cash 3,0,29697.0
Production complete,588,Cash 3,0,29945.402263716245
Creation,589,Regular Customers Source,0,29219.0
Production started,589,Cash 1,0,29879.004166255876
Production complete,589,Cash 1,0,29994.22337196896
Creation,590,Service Customers Source,1,29635.0
Production started,590,Service Desk,1,29766.08270015378
Production complete,590,Service Desk,1,30041.231602790707
Creation,591,Regular Customers Source,0,29260.0
Production started,591,Cash 2,0,29934.16684990818
Production complete,591,Cash 2,0,30049.196680487177
Creation,592,Regular Customers Source,0,29375.0
Production started,592,Cash 1,0,29994.22337196896
Production complete,592,Cash 1,0,30140.23652459103
Creation,593,Regular Customers Source,0,29446.0
Production started,593,Cash 2,0,30049.196680487177
Production complete,593,Cash 2,0,30205.55028429624
Creation,594,Regular Customers Source,0,29507.0
Production started,594,Cash 1,0,30140.23652459103
Production complete,594,Cash 1,0,30246.475243676126
Creation,595,Regular Customers Source,0,29628.0
Production started,595,Cash 2,0,30205.55028429624
Production complete,595,Cash 2,0,30375.14492270417
Creation,596,Service Customers Source,1,29921.0
Production started,596,Service Desk,1,30041.231602790707
Production complete,596,Service Desk,1,30391.1231566361
Creation,597,Regular Customers Source,0,29817.0
Production started,597,Cash 2,0,30375.14492270417
Production complete,597,Cash 2,0,30429.00189989167
Creation,598,Regular Customers Source,0,29754.0
Production started,598,Cash 1,0,30246.475243676126
Production complete,598,Cash 1,0,30433.325564475792
Creation,599,Regular Customers Source,0,29884.0
Production started,599,Cash 1,0,30433.325564475792
Production complete,599,Cash 1,0,30520.880623113055
Creation,600,Service Customers Source,1,30217.0
Production started,600,Service Desk,1,30391.1231566361
Production complete,600,Service Desk,1,30540.555707631745
Creation,601,Regular Customers Source,0,29949.0
Production started,601,Cash 2,0,30429.00189989167
Production complete,601,Cash 2,0,30636.19968305365
Creation,602,Service Customers Source,1,30498.0
Production started,602,Service Desk,1,30540.555707631745
Production complete,602,Service Desk,1,30681.384474561826
Creation,603,Regular Customers Source,0,30014.0
Production started,603,Cash 1,0,30520.880623113055
Production complete,603,Cash 1,0,30735.9444759101
Creation,604,Regular Customers Source,0,30072.0
Production started,604,Cash 2,0,30636.19968305365
Production complete,604,Cash 2,0,30811.593996700005
Creation,605,Regular Customers Source,0,30615.0
Production started,605,Cash 3,0,30615.0
Production complete,605,Cash 3,0,30843.98230932959
Creation,606,Regular Customers Source,0,30141.0
Production started,606,Cash 1,0,30735.9444759101
Production complete,606,Cash 1,0,30849.137871691528
Creation,607,Regular Customers Source,0,28363.0
Production started,607,Service Desk,0,30681.384474561826
Production complete,607,Service Desk,0,30872.375542022044
Creation,608,Regular Customers Source,0,30262.0
Production started,608,Cash 1,0,30849.137871691528
Production complete,608,Cash 1,0,30978.9798761849
Creation,609,Service Customers Source,1,30810.0
Production started,609,Service Desk,1,30872.375542022044
Production complete,609,Service Desk,1,31065.43144734273
Creation,610,Regular Customers Source,0,30968.0
Production started,610,Cash 3,0,30968.0
Production complete,610,Cash 3,0,31069.23252657074
Creation,611,Regular Customers Source,0,30326.0
Production started,611,Cash 2,0,30811.593996700005
Production complete,611,Cash 2,0,31079.168626540948
Creation,612,Regular Customers Source,0,28418.0
Production started,612,Service Desk,0,31065.43144734273
Production complete,612,Service Desk,0,31185.861652649903
Creation,613,Regular Customers Source,0,30440.0
Production started,613,Cash 1,0,30978.9798761849
Production complete,613,Cash 1,0,31223.57734596692
Creation,614,Regular Customers Source,0,30376.0
Production started,614,Cash 2,0,31079.168626540948
Production complete,614,Cash 2,0,31268.581576251232
Creation,615,Regular Customers Source,0,31161.0
Production started,615,Cash 3,0,31161.0
Production complete,615,Cash 3,0,31293.851598506662
Creation,616,Service Customers Source,1,31119.0
Production started,616,Service Desk,1,31185.861652649903
Production complete,616,Service Desk,1,31433.717155943126
Creation,617,Regular Customers Source,0,30560.0
Production started,617,Cash 1,0,31223.57734596692
Production complete,617,Cash 1,0,31458.4505281731
Creation,618,Regular Customers Source,0,30497.0
Production started,618,Cash 2,0,31268.581576251232
Production complete,618,Cash 2,0,31488.557248297
Creation,619,Regular Customers Source,0,30665.0
Production started,619,Cash 2,0,31488.557248297
Production complete,619,Cash 2,0,31540.71113250487
Creation,620,Regular Customers Source,0,31384.0
Production started,620,Cash 3,0,31384.0
Production complete,620,Cash 3,0,31557.63155386715
Creation,621,Regular Customers Source,0,30738.0
Production started,621,Cash 1,0,31458.4505281731
Production complete,621,Cash 1,0,31592.87543962516
Creation,622,Service Customers Source,1,31401.0
Production started,622,Service Desk,1,31433.717155943126
Production complete,622,Service Desk,1,31646.6756594206
Creation,623,Regular Customers Source,0,28993.0
Production started,623,Service Desk,0,31646.6756594206
Production complete,623,Service Desk,0,31755.6965116694
Creation,624,Regular Customers Source,0,30858.0
Production started,624,Cash 1,0,31592.87543962516
Production complete,624,Cash 1,0,31759.294664379428
Creation,625,Regular Customers Source,0,30915.0
Production started,625,Cash 2,0,31540.71113250487
Production complete,625,Cash 2,0,31803.423024337397
Creation,626,Regular Customers Source,0,31445.0
Production started,626,Cash 3,0,31557.63155386715
Production complete,626,Cash 3,0,31840.45064129552
Creation,627,Regular Customers Source,0,31100.0
Production started,627,Cash 2,0,31803.423024337397
Production complete,627,Cash 2,0,31864.263607545352
Creation,628,Service Customers Source,1,31743.0
Production started,628,Service Desk,1,31755.6965116694
