events,numbers,stations,serviceCustomer,times
Production started,209,Cash 2,0,11079.021108884624
Production complete,209,Cash 2,0,11242.082272576989
Creation,210,Regular Customers Source,0,10278.0
Production started,210,Cash 1,0,10999.861566868305
Production complete,210,Cash 1,0,11256.072511354101
Creation,211,Regular Customers Source,0,10877.0
Production started,211,Cash 3,0,10968.124360898613
Production complete,211,Cash 3,0,11268.92166726593
Creation,212,Regular Customers Source,0,10488.0
Production started,212,Cash 1,0,11256.072511354101
Production complete,212,Cash 1,0,11432.054830986928
Creation,213,Regular Customers Source,0,10940.0
Production started,213,Cash 3,0,11268.92166726593
Production complete,213,Cash 3,0,11464.316772961174
Creation,214,Regular Customers Source,0,10546.0
Production started,214,Cash 2,0,11242.082272576989
Production complete,214,Cash 2,0,11467.19613841292
Creation,215,Service Customers Source,1,11145.0
Production started,215,Service Desk,1,11213.247473912801
Production complete,215,Service Desk,1,11473.875674118084
Creation,216,Regular Customers Source,0,10658.0
Production started,216,Cash 1,0,11432.054830986928
Production complete,216,Cash 1,0,11503.653901304331
Creation,217,Regular Customers Source,0,10711.0
Production started,217,Cash 2,0,11467.19613841292
Production complete,217,Cash 2,0,11543.932117969509
Creation,218,Regular Customers Source,0,11012.0
Production started,218,Cash 3,0,11464.316772961174
Production complete,218,Cash 3,0,11644.50718898486
Creation,219,Regular Customers Source,0,11084.0
Production started,219,Cash 1,0,11503.653901304331
Production complete,219,Cash 1,0,11680.445279067228
Creation,220,Service Customers Source,1,11439.0
Production started,220,Service Desk,1,11473.875674118084
Production complete,220,Service Desk,1,11782.432209347477
Creation,221,Regular Customers Source,0,11138.0
Production started,221,Cash 2,0,11543.932117969509
Production complete,221,Cash 2,0,11812.355730768655
Creation,222,Regular Customers Source,0,11201.0
Production started,222,Cash 3,0,11644.50718898486
Production complete,222,Cash 3,0,11828.557238057132
Creation,223,Regular Customers Source,0,11327.0
Production started,223,Cash 1,0,11680.445279067228
Production complete,223,Cash 1,0,11958.73014760567
Creation,224,Regular Customers Source,0,11250.0
Production started,224,Cash 2,0,11812.355730768655
Production complete,224,Cash 2,0,11974.30325018717
Creation,225,Service Customers Source,1,11727.0
Production started,225,Service Desk,1,11782.432209347477
Production complete,225,Service Desk,1,12054.04342740437
Creation,226,Regular Customers Source,0,11382.0
Production started,226,Cash 3,0,11828.557238057132
Production complete,226,Cash 3,0,12121.546208775957
Creation,227,Regular Customers Source,0,11491.0
Production started,227,Cash 2,0,11974.30325018717
Production complete,227,Cash 2,0,12138.574055736603
Creation,228,Regular Customers Source,0,11441.0
Production started,228,Cash 1,0,11958.73014760567
Production complete,228,Cash 1,0,12142.908865813433
Creation,229,Regular Customers Source,0,11542.0
Production started,229,Cash 1,0,12142.908865813433
Production complete,229,Cash 1,0,12230.370231292598
Creation,230,Regular Customers Source,0,11719.0
Production started,230,Cash 1,0,12230.370231292598
Production complete,230,Cash 1,0,12295.57388435468
Creation,231,Service Customers Source,1,12018.0
Production started,231,Service Desk,1,12054.04342740437
Production complete,231,Service Desk,1,12311.707678811023
Creation,232,Regular Customers Source,0,11657.0
Production started,232,Cash 3,0,12121.546208775957
Production complete,232,Cash 3,0,12343.167240588808
Creation,233,Regular Customers Source,0,11599.0
Production started,233,Cash 2,0,12138.574055736603
Production complete,233,Cash 2,0,12430.755441312962
Creation,234,Regular Customers Source,0,11811.0
Production started,234,Cash 1,0,12295.57388435468
Production complete,234,Cash 1,0,12465.253317371727
Creation,235,Regular Customers Source,0,11766.0
Production started,235,Cash 3,0,12343.167240588808
Production complete,235,Cash 3,0,12487.531975306889
Creation,236,Service Customers Source,1,12304.0
Production started,236,Service Desk,1,12311.707678811023
Production complete,236,Service Desk,1,12571.962966557729
Creation,237,Regular Customers Source,0,11870.0
Production started,237,Cash 2,0,12430.755441312962
Production complete,237,Cash 2,0,12577.457659103842
Creation,238,Regular Customers Source,0,11936.0
Production started,238,Cash 3,0,12487.531975306889
Production complete,238,Cash 3,0,12589.982374392337
Creation,239,Regular Customers Source,0,12042.0
Production started,239,Cash 1,0,12465.253317371727
Production complete,239,Cash 1,0,12684.217195800113
Creation,240,Regular Customers Source,0,12176.0
Production started,240,Cash 3,0,12589.982374392337
Production complete,240,Cash 3,0,12700.947830908854
Creation,241,Regular Customers Source,0,11988.0
Production started,241,Cash 2,0,12577.457659103842
Production complete,241,Cash 2,0,12752.062106090685
Creation,242,Regular Customers Source,0,9483.0
Production started,242,Service Desk,0,12571.962966557729
Production complete,242,Service Desk,0,12771.864384229528
Creation,243,Regular Customers Source,0,12115.0
Production started,243,Cash 2,0,12752.062106090685
Production complete,243,Cash 2,0,12843.249296926539
Creation,244,Regular Customers Source,0,12235.0
Production started,244,Cash 1,0,12684.217195800113
Production complete,244,Cash 1,0,12915.866388626762
Creation,245,Regular Customers Source,0,12354.0
Production started,245,Cash 3,0,12700.947830908854
Production complete,245,Cash 3,0,12977.566071560752
Creation,246,Service Customers Source,1,12624.0
Production started,246,Service Desk,1,12771.864384229528
Production complete,246,Service Desk,1,13072.902826960599
Creation,247,Regular Customers Source,0,12294.0
Production started,247,Cash 1,0,12915.866388626762
Production complete,247,Cash 1,0,13074.286786526254
Creation,248,Regular Customers Source,0,12460.0
Production started,248,Cash 2,0,12843.249296926539
Production complete,248,Cash 2,0,13081.196007124032
Creation,249,Regular Customers Source,0,12515.0
Production started,249,Cash 3,0,12977.566071560752
Production complete,249,Cash 3,0,13141.531834672538
Creation,250,Regular Customers Source,0,12660.0
Production started,250,Cash 3,0,13141.531834672538
Production complete,250,Cash 3,0,13204.143928337908
Creation,251,Regular Customers Source,0,12579.0
Production started,251,Cash 2,0,13081.196007124032
Production complete,251,Cash 2,0,13227.683903447973
Creation,252,Service Customers Source,1,12930.0
Production started,252,Service Desk,1,13072.902826960599
Production complete,252,Service Desk,1,13274.921843931657
Creation,253,Regular Customers Source,0,12802.0
Production started,253,Cash 2,0,13227.683903447973
Production complete,253,Cash 2,0,13299.447081805454
Creation,254,Regular Customers Source,0,12403.0
Production started,254,Cash 1,0,13074.286786526254
Production complete,254,Cash 1,0,13344.679238882783
Creation,255,Regular Customers Source,0,12838.0
Production started,255,Cash 3,0,13204.143928337908
Production complete,255,Cash 3,0,13392.461226126237
Creation,256,Regular Customers Source,0,12893.0
Production started,256,Cash 2,0,13299.447081805454
Production complete,256,Cash 2,0,13401.297319666675
Creation,257,Regular Customers Source,0,13011.0
Production started,257,Cash 3,0,13392.461226126237
Production complete,257,Cash 3,0,13427.807396433214
Creation,258,Regular Customers Source,0,12732.0
Production started,258,Cash 1,0,13344.679238882783
Production complete,258,Cash 1,0,13461.834540846558
Creation,259,Service Customers Source,1,13237.0
Production started,259,Service Desk,1,13274.921843931657
Production complete,259,Service Desk,1,13523.73547852224
Creation,260,Regular Customers Source,0,12954.0
Production started,260,Cash 1,0,13461.834540846558
Production complete,260,Cash 1,0,13595.149635334066
Creation,261,Regular Customers Source,0,13198.0
Production started,261,Cash 3,0,13427.807396433214
Production complete,261,Cash 3,0,13611.603919847244
Creation,262,Regular Customers Source,0,13130.0
Production started,262,Cash 2,0,13401.297319666675
Production complete,262,Cash 2,0,13625.051392500796
Creation,263,Service Customers Source,1,13517.0
Production started,263,Service Desk,1,13523.73547852224
Production complete,263,Service Desk,1,13691.476694676989
Creation,264,Regular Customers Source,0,13260.0
Production started,264,Cash 2,0,13625.051392500796
Production complete,264,Cash 2,0,13737.35655732636
Creation,265,Regular Customers Source,0,13070.0
Production started,265,Cash 1,0,13595.149635334066
Production complete,265,Cash 1,0,13753.325954316942
Creation,266,Regular Customers Source,0,9777.0
Production started,266,Service Desk,0,13691.476694676989
Production complete,266,Service Desk,0,13800.48929313838
Creation,267,Regular Customers Source,0,13319.0
Production started,267,Cash 2,0,13737.35655732636
Production complete,267,Cash 2,0,13917.269438404366
Creation,268,Regular Customers Source,0,13381.0
Production started,268,Cash 1,0,13753.325954316942
Production complete,268,Cash 1,0,13945.800997308284
Creation,269,Regular Customers Source,0,10606.0
Production started,269,Service Desk,0,13800.48929313838
Production complete,269,Service Desk,0,14006.238674124415
Creation,270,Regular Customers Source,0,13433.0
Production started,270,Cash 2,0,13917.269438404366
Production complete,270,Cash 2,0,14083.788521918075
Creation,271,Regular Customers Source,0,13484.0
Production started,271,Cash 1,0,13945.800997308284
Production complete,271,Cash 1,0,14092.056156233533
Creation,272,Service Customers Source,1,13837.0
Production started,272,Service Desk,1,14006.238674124415
Production complete,272,Service Desk,1,14230.786426812667
Creation,273,Regular Customers Source,0,13606.0
Production started,273,Cash 1,0,14092.056156233533
Production complete,273,Cash 1,0,14289.366993394578
Creation,274,Regular Customers Source,0,13659.0
Production started,274,Cash 2,0,14083.788521918075
Production complete,274,Cash 2,0,14340.615212952576
Creation,275,Service Customers Source,1,14153.0
Production started,275,Service Desk,1,14230.786426812667
Production complete,275,Service Desk,1,14426.860088607276
Creation,276,Regular Customers Source,0,13840.0
Production started,276,Cash 2,0,14340.615212952576
Production complete,276,Cash 2,0,14458.836183333427
Creation,277,Regular Customers Source,0,13779.0
Production started,277,Cash 1,0,14289.366993394578
Production complete,277,Cash 1,0,14512.9251441267
Creation,278,Regular Customers Source,0,13902.0
Production started,278,Cash 1,0,14512.9251441267
Production complete,278,Cash 1,0,14549.673722267657
Creation,279,Regular Customers Source,0,13547.0
Production started,279,Service Desk,0,14426.860088607276
Production complete,279,Service Desk,0,14572.098764205019
Creation,280,Regular Customers Source,0,14151.0
Production started,280,Cash 1,0,14549.673722267657
Production complete,280,Cash 1,0,14676.603089582552
Creation,281,Regular Customers Source,0,13973.0
Production started,281,Cash 2,0,14458.836183333427
Production complete,281,Cash 2,0,14697.606549685619
Creation,282,Regular Customers Source,0,14085.0
Production started,282,Cash 2,0,14697.606549685619
Production complete,282,Cash 2,0,14764.658188227875
Creation,283,Regular Customers Source,0,14210.0
Production started,283,Cash 1,0,14676.603089582552
Production complete,283,Cash 1,0,14803.291937240274
Creation,284,Service Customers Source,1,14457.0
Production started,284,Service Desk,1,14572.098764205019
Production complete,284,Service Desk,1,14806.326964652024
Creation,285,Regular Customers Source,0,14266.0
Production started,285,Cash 2,0,14764.658188227875
Production complete,285,Cash 2,0,14958.280532155184
Creation,286,Service Customers Source,1,14767.0
Production started,286,Service Desk,1,14806.326964652024
Production complete,286,Service Desk,1,15012.419677867088
Creation,287,Regular Customers Source,0,14328.0
Production started,287,Cash 1,0,14803.291937240274
Production complete,287,Cash 1,0,15040.362639445755
Creation,288,Regular Customers Source,0,14375.0
Production started,288,Cash 2,0,14958.280532155184
Production complete,288,Cash 2,0,15062.311774584094
Creation,289,Regular Customers Source,0,13714.0
Production started,289,Service Desk,0,15012.419677867088
Production complete,289,Service Desk,0,15164.397925049692
Creation,290,Regular Customers Source,0,14558.0
Production started,290,Cash 1,0,15040.362639445755
Production complete,290,Cash 1,0,15185.042984513126
Creation,291,Regular Customers Source,0,14617.0
Production started,291,Cash 1,0,15185.042984513126
Production complete,291,Cash 1,0,15268.98840703695
Creation,292,Service Customers Source,1,15096.0
Production started,292,Service Desk,1,15164.397925049692
Production complete,292,Service Desk,1,15271.949827366556
Creation,293,Regular Customers Source,0,14497.0
Production started,293,Cash 2,0,15062.311774584094
Production complete,293,Cash 2,0,15282.674428288536
Creation,294,Regular Customers Source,0,14817.0
Production started,294,Cash 2,0,15282.674428288536
Production complete,294,Cash 2,0,15335.725058275471
Creation,295,Regular Customers Source,0,14743.0
Production started,295,Cash 1,0,15268.98840703695
Production complete,295,Cash 1,0,15433.38063056203
Creation,296,Regular Customers Source,0,14955.0
Production started,296,Cash 2,0,15335.725058275471
Production complete,296,Cash 2,0,15464.965647533949
Creation,297,Regular Customers Source,0,14020.0
Production started,297,Service Desk,0,15271.949827366556
Production complete,297,Service Desk,0,15540.992407694002
Creation,298,Regular Customers Source,0,14893.0
Production started,298,Cash 1,0,15433.38063056203
Production complete,298,Cash 1,0,15593.413206976315
Creation,299,Regular Customers Source,0,15017.0
Production started,299,Cash 2,0,15464.965647533949
Production complete,299,Cash 2,0,15627.108723208217
Creation,300,Regular Customers Source,0,15132.0
Production started,300,Cash 2,0,15627.108723208217
Production complete,300,Cash 2,0,15636.261758718056
Creation,301,Regular Customers Source,0,15076.0
Production started,301,Cash 1,0,15593.413206976315
Production complete,301,Cash 1,0,15723.320755009056
Creation,302,Service Customers Source,1,15391.0
Production started,302,Service Desk,1,15540.992407694002
Production complete,302,Service Desk,1,15751.967168073283
Creation,303,Regular Customers Source,0,15393.0
Production started,303,Cash 2,0,15636.261758718056
Production complete,303,Cash 2,0,15825.173613652325
Creation,304,Regular Customers Source,0,15198.0
Production started,304,Cash 1,0,15723.320755009056
Production complete,304,Cash 1,0,15831.053278011354
Creation,305,Service Customers Source,1,15710.0
Production started,305,Service Desk,1,15751.967168073283
Production complete,305,Service Desk,1,15909.824379806187
Creation,306,Regular Customers Source,0,15323.0
Production started,306,Cash 1,0,15831.053278011354
Production complete,306,Cash 1,0,16012.832993970056
Creation,307,Regular Customers Source,0,15471.0
Production started,307,Cash 2,0,15825.173613652325
Production complete,307,Cash 2,0,16033.98291611884
Creation,308,Regular Customers Source,0,14439.0
Production started,308,Service Desk,0,15909.824379806187
Production complete,308,Service Desk,0,16108.952821116098
Creation,309,Regular Customers Source,0,15545.0
Production started,309,Cash 1,0,16012.832993970056
Production complete,309,Cash 1,0,16123.283481734241
Creation,310,Regular Customers Source,0,15672.0
Production started,310,Cash 2,0,16033.98291611884
Production complete,310,Cash 2,0,16225.972653626744
Creation,311,Regular Customers Source,0,15609.0
Production started,311,Cash 1,0,16123.283481734241
Production complete,311,Cash 1,0,16332.138141282267
Creation,312,Service Customers Source,1,16001.0
Production started,312,Service Desk,1,16108.952821116098
Production complete,312,Service Desk,1,16340.951287164036
Creation,313,Regular Customers Source,0,16307.0
Production started,313,Cash 3,0,16307.0
Production complete,313,Cash 3,0,16401.18135644886
Creation,314,Regular Customers Source,0,15724.0
Production started,314,Cash 2,0,16225.972653626744
Production complete,314,Cash 2,0,16466.631498601742
Creation,315,Regular Customers Source,0,15771.0
Production started,315,Cash 1,0,16332.138141282267
Production complete,315,Cash 1,0,16546.8169548058
Creation,316,Regular Customers Source,0,16532.0
Production started,316,Cash 3,0,16532.0
Production complete,316,Cash 3,0,16557.971502287844
Creation,317,Service Customers Source,1,16302.0
Production started,317,Service Desk,1,16340.951287164036
Production complete,317,Service Desk,1,16569.522500063198
Creation,318,Regular Customers Source,0,15834.0
Production started,318,Cash 2,0,16466.631498601742
Production complete,318,Cash 2,0,16581.32907181097
Creation,319,Regular Customers Source,0,16066.0
Production started,319,Cash 2,0,16581.32907181097
Production complete,319,Cash 2,0,16684.869200078752
Creation,320,Regular Customers Source,0,14670.0
Production started,320,Service Desk,0,16569.522500063198
Production complete,320,Service Desk,0,16701.477010638584
Creation,321,Regular Customers Source,0,15897.0
Production started,321,Cash 1,0,16546.8169548058
Production complete,321,Cash 1,0,16794.874413290425
Creation,322,Regular Customers Source,0,16120.0
Production started,322,Cash 2,0,16684.869200078752
Production complete,322,Cash 2,0,16820.613114165742
Creation,323,Service Customers Source,1,16611.0
Production started,323,Service Desk,1,16701.477010638584
Production complete,323,Service Desk,1,16979.393588786093
Creation,324,Regular Customers Source,0,16246.0
Production started,324,Cash 2,0,16820.613114165742
Production complete,324,Cash 2,0,16996.437515830858
Creation,325,Regular Customers Source,0,16027.0
Production started,325,Cash 1,0,16794.874413290425
Production complete,325,Cash 1,0,16999.603037045705
Creation,326,Regular Customers Source,0,16957.0
Production started,326,Cash 3,0,16957.0
Production complete,326,Cash 3,0,17117.074973819086
Creation,327,Regular Customers Source,0,16480.0
Production started,327,Cash 2,0,16996.437515830858
Production complete,327,Cash 2,0,17164.47853719661
Creation,328,Service Customers Source,1,16903.0
Production started,328,Service Desk,1,16979.393588786093
Production complete,328,Service Desk,1,17172.184908034204
Creation,329,Regular Customers Source,0,16187.0
Production started,329,Cash 1,0,16999.603037045705
Production complete,329,Cash 1,0,17293.442673365982
Creation,330,Regular Customers Source,0,16646.0
Production started,330,Cash 2,0,17164.47853719661
Production complete,330,Cash 2,0,17328.843758867835
Creation,331,Regular Customers Source,0,17164.0
Production started,331,Cash 3,0,17164.0
Production complete,331,Cash 3,0,17336.539015386727
Creation,332,Regular Customers Source,0,15257.0
Production started,332,Service Desk,0,17172.184908034204
Production complete,332,Service Desk,0,17365.408991610177
Creation,333,Regular Customers Source,0,16712.0
Production started,333,Cash 2,0,17328.843758867835
Production complete,333,Cash 2,0,17446.858687114865
Creation,334,Regular Customers Source,0,17280.0
Production started,334,Cash 3,0,17336.539015386727
Production complete,334,Cash 3,0,17492.105702045126
Creation,335,Regular Customers Source,0,16362.0
Production started,335,Cash 1,0,17293.442673365982
Production complete,335,Cash 1,0,17514.974056873132
Creation,336,Regular Customers Source,0,16911.0
Production started,336,Cash 2,0,17446.858687114865
Production complete,336,Cash 2,0,17546.152026044238
Creation,337,Service Customers Source,1,17204.0
Production started,337,Service Desk,1,17365.408991610177
Production complete,337,Service Desk,1,17606.437401342147
Creation,338,Regular Customers Source,0,16589.0
Production started,338,Cash 1,0,17514.974056873132
Production complete,338,Cash 1,0,17688.866905474915
Creation,339,Regular Customers Source,0,17095.0
Production started,339,Cash 2,0,17546.152026044238
Production complete,339,Cash 2,0,17736.0090459919
Creation,340,Service Customers Source,1,17504.0
Production started,340,Service Desk,1,17606.437401342147
Production complete,340,Service Desk,1,17776.650635408885
Creation,341,Regular Customers Source,0,15974.0
Production started,341,Service Desk,0,17776.650635408885
Production complete,341,Service Desk,0,17880.43005984298
Creation,342,Regular Customers Source,0,17813.0
Production started,342,Cash 3,0,17813.0
Production complete,342,Cash 3,0,17896.361280060282
Creation,343,Regular Customers Source,0,17225.0
Production started,343,Cash 2,0,17736.0090459919
Production complete,343,Cash 2,0,17937.884398470742
Creation,344,Regular Customers Source,0,16852.0
Production started,344,Cash 1,0,17688.866905474915
Production complete,344,Cash 1,0,17943.579785076283
Creation,345,Regular Customers Source,0,17413.0
Production started,345,Cash 2,0,17937.884398470742
Production complete,345,Cash 2,0,18070.30656022696
Creation,346,Regular Customers Source,0,17032.0
Production started,346,Cash 1,0,17943.579785076283
Production complete,346,Cash 1,0,18086.758429095215
Creation,347,Service Customers Source,1,17802.0
Production started,347,Service Desk,1,17880.43005984298
Production complete,347,Service Desk,1,18122.048088238767
Creation,348,Regular Customers Source,0,17474.0
Production started,348,Cash 2,0,18070.30656022696
Production complete,348,Cash 2,0,18127.328504007754
Creation,349,Regular Customers Source,0,18066.0
Production started,349,Cash 3,0,18066.0
Production complete,349,Cash 3,0,18248.640696827162
Creation,350,Regular Customers Source,0,17354.0
Production started,350,Cash 1,0,18086.758429095215
Production complete,350,Cash 1,0,18287.44241342203
Creation,351,Regular Customers Source,0,17597.0
Production started,351,Cash 2,0,18127.328504007754
Production complete,351,Cash 2,0,18295.972354613536
Creation,352,Service Customers Source,1,18095.0
Production started,352,Service Desk,1,18122.048088238767
Production complete,352,Service Desk,1,18362.670707510428
Creation,353,Regular Customers Source,0,17536.0
Production started,353,Cash 1,0,18287.44241342203
Production complete,353,Cash 1,0,18390.40821437423
Creation,354,Regular Customers Source,0,17767.0
Production started,354,Cash 2,0,18295.972354613536
Production complete,354,Cash 2,0,18473.98044748093
Creation,355,Regular Customers Source,0,18286.0
Production started,355,Cash 3,0,18286.0
Production complete,355,Cash 3,0,18507.79930883345
Creation,356,Regular Customers Source,0,16420.0
Production started,356,Service Desk,0,18362.670707510428
Production complete,356,Service Desk,0,18542.591217937552
Creation,357,Regular Customers Source,0,17712.0
Production started,357,Cash 1,0,18390.40821437423
Production complete,357,Cash 1,0,18556.75405484803
Creation,358,Regular Customers Source,0,17949.0
Production started,358,Cash 1,0,18556.75405484803
Production complete,358,Cash 1,0,18725.612154827097
Creation,359,Regular Customers Source,0,18008.0
Production started,359,Cash 2,0,18473.98044748093
Production complete,359,Cash 2,0,18738.73661296189
Creation,360,Regular Customers Source,0,18114.0
Production started,360,Cash 1,0,18725.612154827097
Production complete,360,Cash 1,0,18744.09121707617
Creation,361,Service Customers Source,1,18392.0
Production started,361,Service Desk,1,18542.591217937552
Production complete,361,Service Desk,1,18795.03161310143
Creation,362,Regular Customers Source,0,18705.0
Production started,362,Cash 3,0,18705.0
Production complete,362,Cash 3,0,18850.632243886485
Creation,363,Regular Customers Source,0,18168.0
Production started,363,Cash 2,0,18738.73661296189
Production complete,363,Cash 2,0,18919.0629203805
Creation,364,Service Customers Source,1,18706.0
Production started,364,Service Desk,1,18795.03161310143
Production complete,364,Service Desk,1,18945.068998616724
Creation,365,Regular Customers Source,0,18331.0
Production started,365,Cash 1,0,18744.09121707617
Production complete,365,Cash 1,0,18978.473547913447
Creation,366,Regular Customers Source,0,18903.0
Production started,366,Cash 3,0,18903.0
Production complete,366,Cash 3,0,19083.887379413773
Creation,367,Regular Customers Source,0,16782.0
Production started,367,Service Desk,0,18945.068998616724
Production complete,367,Service Desk,0,19169.39595729583
Creation,368,Regular Customers Source,0,18228.0
Production started,368,Cash 2,0,18919.0629203805
Production complete,368,Cash 2,0,19189.82629976589
Creation,369,Regular Customers Source,0,19083.0
Production started,369,Cash 3,0,19083.887379413773
Production complete,369,Cash 3,0,19320.08259395168
Creation,370,Regular Customers Source,0,18411.0
Production started,370,Cash 1,0,18978.473547913447
Production complete,370,Cash 1,0,19322.33524737151
Creation,371,Regular Customers Source,0,18465.0
Production started,371,Cash 2,0,19189.82629976589
Production complete,371,Cash 2,0,19330.343285502746
Creation,372,Regular Customers Source,0,19143.0
Production started,372,Cash 3,0,19320.08259395168
Production complete,372,Cash 3,0,19496.413343887976
Creation,373,Regular Customers Source,0,18572.0
Production started,373,Cash 1,0,19322.33524737151
Production complete,373,Cash 1,0,19508.971636287846
Creation,374,Regular Customers Source,0,18507.0
Production started,374,Cash 2,0,19330.343285502746
Production complete,374,Cash 2,0,19527.524217266873
Creation,375,Service Customers Source,1,19029.0
Production started,375,Service Desk,1,19169.39595729583
Production complete,375,Service Desk,1,19546.11006291098
Creation,376,Regular Customers Source,0,18750.0
Production started,376,Cash 1,0,19508.971636287846
Production complete,376,Cash 1,0,19641.05335014264
Creation,377,Regular Customers Source,0,19215.0
Production started,377,Cash 3,0,19496.413343887976
Production complete,377,Cash 3,0,19712.755233264757
Creation,378,Regular Customers Source,0,18849.0
Production started,378,Cash 2,0,19527.524217266873
Production complete,378,Cash 2,0,19736.03199935464
Creation,379,Service Customers Source,1,19316.0
Production started,379,Service Desk,1,19546.11006291098
Production complete,379,Service Desk,1,19783.315709432118
Creation,380,Regular Customers Source,0,18953.0
Production started,380,Cash 2,0,19736.03199935464
Production complete,380,Cash 2,0,19800.86793838905
Creation,381,Regular Customers Source,0,18802.0
Production started,381,Cash 1,0,19641.05335014264
Production complete,381,Cash 1,0,19804.106283675457
Creation,382,Regular Customers Source,0,19334.0
Production started,382,Cash 2,0,19800.86793838905
Production complete,382,Cash 2,0,19958.995004820674
Creation,383,Regular Customers Source,0,19261.0
Production started,383,Cash 3,0,19712.755233264757
Production complete,383,Cash 3,0,19991.11121502037
Creation,384,Regular Customers Source,0,19022.0
Production started,384,Cash 1,0,19804.106283675457
Production complete,384,Cash 1,0,20050.563198148848
Creation,385,Service Customers Source,1,19645.0
Production started,385,Service Desk,1,19783.315709432118
Production complete,385,Service Desk,1,20080.738176708048
Creation,386,Regular Customers Source,0,19577.0
Production started,386,Cash 2,0,19958.995004820674
Production complete,386,Cash 2,0,20100.594238492064
Creation,387,Regular Customers Source,0,19399.0
Production started,387,Cash 3,0,19991.11121502037
Production complete,387,Cash 3,0,20148.37758667345
Creation,388,Regular Customers Source,0,19754.0
Production started,388,Cash 2,0,20100.594238492064
Production complete,388,Cash 2,0,20174.009204458638
Creation,389,Regular Customers Source,0,19507.0
Production started,389,Cash 3,0,20148.37758667345
Production complete,389,Cash 3,0,20245.16908889117
Creation,390,Regular Customers Source,0,19828.0
Production started,390,Cash 2,0,20174.009204458638
Production complete,390,Cash 2,0,20306.790022829682
Creation,391,Service Customers Source,1,19927.0
Production started,391,Service Desk,1,20080.738176708048
Production complete,391,Service Desk,1,20349.563519284784
Creation,392,Regular Customers Source,0,19451.0
Production started,392,Cash 1,0,20050.563198148848
Production complete,392,Cash 1,0,20375.781854912646
Creation,393,Regular Customers Source,0,19880.0
Production started,393,Cash 3,0,20245.16908889117
Production complete,393,Cash 3,0,20411.19688724399
Creation,394,Regular Customers Source,0,19995.0
Production started,394,Cash 2,0,20306.790022829682
Production complete,394,Cash 2,0,20446.36159787781
Creation,395,Regular Customers Source,0,20110.0
Production started,395,Cash 2,0,20446.36159787781
Production complete,395,Cash 2,0,20565.465401270307
Creation,396,Regular Customers Source,0,19639.0
Production started,396,Cash 1,0,20375.781854912646
Production complete,396,Cash 1,0,20604.392262411464
Creation,397,Service Customers Source,1,20252.0
Production started,397,Service Desk,1,20349.563519284784
Production complete,397,Service Desk,1,20660.911696495405
Creation,398,Regular Customers Source,0,20048.0
Production started,398,Cash 3,0,20411.19688724399
Production complete,398,Cash 3,0,20677.472267726855
Creation,399,Regular Customers Source,0,19693.0
Production started,399,Cash 1,0,20604.392262411464
Production complete,399,Cash 1,0,20697.702552343864
Creation,400,Regular Customers Source,0,19939.0
Production started,400,Cash 1,0,20697.702552343864
Production complete,400,Cash 1,0,20810.280574806693
Creation,401,Regular Customers Source,0,20167.0
Production started,401,Cash 3,0,20677.472267726855
Production complete,401,Cash 3,0,20858.114469390803
Creation,402,Regular Customers Source,0,20226.0
Production started,402,Cash 2,0,20565.465401270307
Production complete,402,Cash 2,0,20872.505375086177
Creation,403,Service Customers Source,1,20515.0
Production started,403,Service Desk,1,20660.911696495405
Production complete,403,Service Desk,1,20884.378530813996
Creation,404,Regular Customers Source,0,20287.0
Production started,404,Cash 3,0,20858.114469390803
Production complete,404,Cash 3,0,20931.36315721085
Creation,405,Regular Customers Source,0,20400.0
Production started,405,Cash 1,0,20810.280574806693
Production complete,405,Cash 1,0,20952.300161725943
Creation,406,Regular Customers Source,0,20506.0
Production started,406,Cash 3,0,20931.36315721085
Production complete,406,Cash 3,0,21035.517784217467
Creation,407,Regular Customers Source,0,20638.0
Production started,407,Cash 1,0,20952.300161725943
Production complete,407,Cash 1,0,21043.005752461413
Creation,408,Regular Customers Source,0,20343.0
Production started,408,Cash 2,0,20872.505375086177
Production complete,408,Cash 2,0,21088.983300938547
Creation,409,Service Customers Source,1,20845.0
Production started,409,Service Desk,1,20884.378530813996
Production complete,409,Service Desk,1,21120.403823737033
Creation,410,Regular Customers Source,0,20762.0
Production started,410,Cash 1,0,21043.005752461413
Production complete,410,Cash 1,0,21179.216992863487
Creation,411,Regular Customers Source,0,20697.0
Production started,411,Cash 3,0,21035.517784217467
Production complete,411,Cash 3,0,21227.82218378961
Creation,412,Regular Customers Source,0,20821.0
Production started,412,Cash 1,0,21179.216992863487
Production complete,412,Cash 1,0,21267.26133647273
Creation,413,Regular Customers Source,0,17659.0
Production started,413,Service Desk,0,21120.403823737033
Production complete,413,Service Desk,0,21277.97054686144
Creation,414,Regular Customers Source,0,21011.0
Production started,414,Cash 1,0,21267.26133647273
Production complete,414,Cash 1,0,21305.66763348262
Creation,415,Regular Customers Source,0,20452.0
Production started,415,Cash 2,0,21088.983300938547
Production complete,415,Cash 2,0,21309.435744838287
Creation,416,Regular Customers Source,0,20941.0
Production started,416,Cash 3,0,21227.82218378961
Production complete,416,Cash 3,0,21349.948971187416
Creation,417,Regular Customers Source,0,21132.0
Production started,417,Cash 1,0,21305.66763348262
Production complete,417,Cash 1,0,21405.648205862493
Creation,418,Service Customers Source,1,21145.0
Production started,418,Service Desk,1,21277.97054686144
