events,numbers,stations,serviceCustomer,times
Production started,419,Cash 1,0,21235.677342343108
Production complete,419,Cash 1,0,21393.17815798352
Creation,420,Service Customers Source,1,21069.0
Production started,420,Service Desk,1,21216.34016656698
Production complete,420,Service Desk,1,21510.61412690688
Creation,421,Regular Customers Source,0,21224.0
Production started,421,Cash 1,0,21393.17815798352
Production complete,421,Cash 1,0,21562.55627085097
Creation,422,Regular Customers Source,0,21175.0
Production started,422,Cash 2,0,21385.80751982247
Production complete,422,Cash 2,0,21604.03756554637
Creation,423,Service Customers Source,1,21352.0
Production started,423,Service Desk,1,21510.61412690688
Production complete,423,Service Desk,1,21749.079849932292
Creation,424,Regular Customers Source,0,21282.0
Production started,424,Cash 1,0,21562.55627085097
Production complete,424,Cash 1,0,21781.56327314151
Creation,425,Regular Customers Source,0,21336.0
Production started,425,Cash 2,0,21604.03756554637
Production complete,425,Cash 2,0,21860.777721015344
Creation,426,Regular Customers Source,0,21399.0
Production started,426,Cash 1,0,21781.56327314151
Production complete,426,Cash 1,0,21973.924532736994
Creation,427,Service Customers Source,1,21650.0
Production started,427,Service Desk,1,21749.079849932292
Production complete,427,Service Desk,1,21975.233297443814
Creation,428,Regular Customers Source,0,21464.0
Production started,428,Cash 2,0,21860.777721015344
Production complete,428,Cash 2,0,22050.39435013874
Creation,429,Regular Customers Source,0,21640.0
Production started,429,Cash 2,0,22050.39435013874
Production complete,429,Cash 2,0,22189.121834497517
Creation,430,Regular Customers Source,0,21511.0
Production started,430,Cash 1,0,21973.924532736994
Production complete,430,Cash 1,0,22228.358363182757
Creation,431,Service Customers Source,1,21937.0
Production started,431,Service Desk,1,21975.233297443814
Production complete,431,Service Desk,1,22260.564269199473
Creation,432,Regular Customers Source,0,21705.0
Production started,432,Cash 2,0,22189.121834497517
Production complete,432,Cash 2,0,22337.365105294644
Creation,433,Regular Customers Source,0,21582.0
Production started,433,Cash 1,0,22228.358363182757
Production complete,433,Cash 1,0,22446.799276782196
Creation,434,Regular Customers Source,0,21864.0
Production started,434,Cash 2,0,22337.365105294644
Production complete,434,Cash 2,0,22456.980287574133
Creation,435,Service Customers Source,1,22201.0
Production started,435,Service Desk,1,22260.564269199473
Production complete,435,Service Desk,1,22464.764606471188
Creation,436,Regular Customers Source,0,22062.0
Production started,436,Cash 2,0,22456.980287574133
Production complete,436,Cash 2,0,22495.46968764001
Creation,437,Regular Customers Source,0,22435.0
Production started,437,Cash 3,0,22435.0
Production complete,437,Cash 3,0,22578.39682001398
Creation,438,Regular Customers Source,0,21803.0
Production started,438,Cash 1,0,22446.799276782196
Production complete,438,Cash 1,0,22612.516781497085
Creation,439,Regular Customers Source,0,19245.0
Production started,439,Service Desk,0,22464.764606471188
Production complete,439,Service Desk,0,22636.02906441443
Creation,440,Regular Customers Source,0,21936.0
Production started,440,Cash 1,0,22612.516781497085
Production complete,440,Cash 1,0,22782.479602136955
Creation,441,Regular Customers Source,0,22117.0
Production started,441,Cash 2,0,22495.46968764001
Production complete,441,Cash 2,0,22829.80745541935
Creation,442,Service Customers Source,1,22495.0
Production started,442,Service Desk,1,22636.02906441443
Production complete,442,Service Desk,1,22839.944907802255
Creation,443,Regular Customers Source,0,21997.0
Production started,443,Cash 1,0,22782.479602136955
Production complete,443,Cash 1,0,22858.933752255372
Creation,444,Regular Customers Source,0,22780.0
Production started,444,Cash 3,0,22780.0
Production complete,444,Cash 3,0,22896.576003505095
Creation,445,Regular Customers Source,0,22987.0
Production started,445,Cash 3,0,22987.0
Production complete,445,Cash 3,0,23070.528360500724
Creation,446,Service Customers Source,1,22806.0
Production started,446,Service Desk,1,22839.944907802255
Production complete,446,Service Desk,1,23099.277646923634
Creation,447,Regular Customers Source,0,22248.0
Production started,447,Cash 1,0,22858.933752255372
Production complete,447,Cash 1,0,23100.892872928664
Creation,448,Regular Customers Source,0,22304.0
Production started,448,Cash 2,0,22829.80745541935
Production complete,448,Cash 2,0,23127.037974368577
Creation,449,Regular Customers Source,0,22490.0
Production started,449,Cash 1,0,23100.892872928664
Production complete,449,Cash 1,0,23236.167647960476
Creation,450,Regular Customers Source,0,23056.0
Production started,450,Cash 3,0,23070.528360500724
Production complete,450,Cash 3,0,23243.69104943282
Creation,451,Regular Customers Source,0,22375.0
Production started,451,Cash 2,0,23127.037974368577
Production complete,451,Cash 2,0,23302.40121197076
Creation,452,Regular Customers Source,0,23300.0
Production started,452,Cash 3,0,23300.0
Production complete,452,Cash 3,0,23353.481639536894
Creation,453,Service Customers Source,1,23095.0
Production started,453,Service Desk,1,23099.277646923634
Production complete,453,Service Desk,1,23355.026711744078
Creation,454,Regular Customers Source,0,22617.0
Production started,454,Cash 1,0,23236.167647960476
Production complete,454,Cash 1,0,23387.774477684918
Creation,455,Regular Customers Source,0,22549.0
Production started,455,Cash 2,0,23302.40121197076
Production complete,455,Cash 2,0,23396.988724536644
Creation,456,Regular Customers Source,0,21066.0
Production started,456,Service Desk,0,23355.026711744078
Production complete,456,Service Desk,0,23423.62370505334
Creation,457,Regular Customers Source,0,22669.0
Production started,457,Cash 2,0,23396.988724536644
Production complete,457,Cash 2,0,23566.28505176094
Creation,458,Service Customers Source,1,23367.0
Production started,458,Service Desk,1,23423.62370505334
Production complete,458,Service Desk,1,23634.583754126474
Creation,459,Regular Customers Source,0,22834.0
Production started,459,Cash 1,0,23387.774477684918
Production complete,459,Cash 1,0,23660.327318417098
Creation,460,Regular Customers Source,0,22884.0
Production started,460,Cash 1,0,23660.327318417098
Production complete,460,Cash 1,0,23706.63066714025
Creation,461,Regular Customers Source,0,22932.0
Production started,461,Cash 2,0,23566.28505176094
Production complete,461,Cash 2,0,23768.808027673
Creation,462,Regular Customers Source,0,23132.0
Production started,462,Cash 1,0,23706.63066714025
Production complete,462,Cash 1,0,23874.830639059175
Creation,463,Regular Customers Source,0,23197.0
Production started,463,Cash 2,0,23768.808027673
Production complete,463,Cash 2,0,23883.243176223703
Creation,464,Regular Customers Source,0,23352.0
Production started,464,Cash 2,0,23883.243176223703
Production complete,464,Cash 2,0,23943.016514610157
Creation,465,Regular Customers Source,0,21750.0
Production started,465,Service Desk,0,23634.583754126474
Production complete,465,Service Desk,0,24002.001773627857
Creation,466,Regular Customers Source,0,23254.0
Production started,466,Cash 1,0,23874.830639059175
Production complete,466,Cash 1,0,24031.170961152402
Creation,467,Regular Customers Source,0,23861.0
Production started,467,Cash 3,0,23861.0
Production complete,467,Cash 3,0,24087.006916415983
Creation,468,Regular Customers Source,0,23468.0
Production started,468,Cash 2,0,23943.016514610157
Production complete,468,Cash 2,0,24147.97638098674
Creation,469,Service Customers Source,1,23684.0
Production started,469,Service Desk,1,24002.001773627857
Production complete,469,Service Desk,1,24314.244480383783
Creation,470,Regular Customers Source,0,23406.0
Production started,470,Cash 1,0,24031.170961152402
Production complete,470,Cash 1,0,24316.067431672338
Creation,471,Regular Customers Source,0,23578.0
Production started,471,Cash 2,0,24147.97638098674
Production complete,471,Cash 2,0,24355.62203405854
Creation,472,Regular Customers Source,0,24259.0
Production started,472,Cash 3,0,24259.0
Production complete,472,Cash 3,0,24475.025706741602
Creation,473,Service Customers Source,1,24018.0
Production started,473,Service Desk,1,24314.244480383783
Production complete,473,Service Desk,1,24501.794839482718
Creation,474,Regular Customers Source,0,23694.0
Production started,474,Cash 1,0,24316.067431672338
Production complete,474,Cash 1,0,24513.069367896485
Creation,475,Regular Customers Source,0,24457.0
Production started,475,Cash 3,0,24475.025706741602
Production complete,475,Cash 3,0,24537.007081784825
Creation,476,Regular Customers Source,0,23806.0
Production started,476,Cash 2,0,24355.62203405854
Production complete,476,Cash 2,0,24576.04249724872
Creation,477,Service Customers Source,1,24332.0
Production started,477,Service Desk,1,24501.794839482718
Production complete,477,Service Desk,1,24665.339322949098
Creation,478,Regular Customers Source,0,23750.0
Production started,478,Cash 1,0,24513.069367896485
Production complete,478,Cash 1,0,24673.0134430453
Creation,479,Regular Customers Source,0,24510.0
Production started,479,Cash 3,0,24537.007081784825
Production complete,479,Cash 3,0,24706.50445782052
Creation,480,Regular Customers Source,0,23925.0
Production started,480,Cash 1,0,24673.0134430453
Production complete,480,Cash 1,0,24754.60492914841
Creation,481,Regular Customers Source,0,23995.0
Production started,481,Cash 2,0,24576.04249724872
Production complete,481,Cash 2,0,24826.68413873949
Creation,482,Regular Customers Source,0,24068.0
Production started,482,Cash 1,0,24754.60492914841
Production complete,482,Cash 1,0,24963.99097420761
Creation,483,Regular Customers Source,0,24130.0
Production started,483,Cash 2,0,24826.68413873949
Production complete,483,Cash 2,0,24976.946377643693
Creation,484,Service Customers Source,1,24631.0
Production started,484,Service Desk,1,24665.339322949098
Production complete,484,Service Desk,1,24985.22716262532
Creation,485,Regular Customers Source,0,24737.0
Production started,485,Cash 3,0,24737.0
Production complete,485,Cash 3,0,24992.86531348056
Creation,486,Regular Customers Source,0,24193.0
Production started,486,Cash 2,0,24976.946377643693
Production complete,486,Cash 2,0,25012.2709071543
Creation,487,Regular Customers Source,0,24326.0
Production started,487,Cash 1,0,24963.99097420761
Production complete,487,Cash 1,0,25128.585985228412
Creation,488,Service Customers Source,1,24926.0
Production started,488,Service Desk,1,24985.22716262532
Production complete,488,Service Desk,1,25150.97214180734
Creation,489,Regular Customers Source,0,24385.0
Production started,489,Cash 2,0,25012.2709071543
Production complete,489,Cash 2,0,25162.31941111981
Creation,490,Regular Customers Source,0,22172.0
Production started,490,Service Desk,0,25150.97214180734
Production complete,490,Service Desk,0,25181.42084524398
Creation,491,Regular Customers Source,0,24562.0
Production started,491,Cash 1,0,25128.585985228412
Production complete,491,Cash 1,0,25220.753309356394
Creation,492,Regular Customers Source,0,24919.0
Production started,492,Cash 3,0,24992.86531348056
Production complete,492,Cash 3,0,25236.24659907402
Creation,493,Regular Customers Source,0,24618.0
Production started,493,Cash 2,0,25162.31941111981
Production complete,493,Cash 2,0,25240.598367512644
Creation,494,Regular Customers Source,0,22725.0
Production started,494,Service Desk,0,25181.42084524398
Production complete,494,Service Desk,0,25262.527598290406
Creation,495,Regular Customers Source,0,24852.0
Production started,495,Cash 2,0,25240.598367512644
Production complete,495,Cash 2,0,25304.134086421738
Creation,496,Regular Customers Source,0,24975.0
Production started,496,Cash 3,0,25236.24659907402
Production complete,496,Cash 3,0,25406.443765370477
Creation,497,Regular Customers Source,0,24676.0
Production started,497,Cash 1,0,25220.753309356394
Production complete,497,Cash 1,0,25478.49735425183
Creation,498,Service Customers Source,1,25259.0
Production started,498,Service Desk,1,25262.527598290406
Production complete,498,Service Desk,1,25479.292419134465
Creation,499,Regular Customers Source,0,25100.0
Production started,499,Cash 2,0,25304.134086421738
Production complete,499,Cash 2,0,25500.100170319594
Creation,500,Regular Customers Source,0,25035.0
Production started,500,Cash 3,0,25406.443765370477
Production complete,500,Cash 3,0,25540.548977998365
Creation,501,Regular Customers Source,0,23528.0
Production started,501,Service Desk,0,25479.292419134465
Production complete,501,Service Desk,0,25557.35899736045
Creation,502,Regular Customers Source,0,25220.0
Production started,502,Cash 2,0,25500.100170319594
Production complete,502,Cash 2,0,25578.067277577815
Creation,503,Regular Customers Source,0,24804.0
Production started,503,Cash 1,0,25478.49735425183
Production complete,503,Cash 1,0,25618.847570565573
Creation,504,Regular Customers Source,0,25276.0
Production started,504,Cash 3,0,25540.548977998365
Production complete,504,Cash 3,0,25735.95848793976
Creation,505,Service Customers Source,1,25557.0
Production started,505,Service Desk,1,25557.35899736045
Production complete,505,Service Desk,1,25779.4716296466
Creation,506,Regular Customers Source,0,25334.0
Production started,506,Cash 2,0,25578.067277577815
Production complete,506,Cash 2,0,25800.913204444045
Creation,507,Regular Customers Source,0,25160.0
Production started,507,Cash 1,0,25618.847570565573
Production complete,507,Cash 1,0,25846.62993847523
Creation,508,Regular Customers Source,0,25460.0
Production started,508,Cash 3,0,25735.95848793976
Production complete,508,Cash 3,0,25864.664703431026
Creation,509,Regular Customers Source,0,23638.0
Production started,509,Service Desk,0,25779.4716296466
Production complete,509,Service Desk,0,25883.394385319865
Creation,510,Regular Customers Source,0,25511.0
Production started,510,Cash 2,0,25800.913204444045
Production complete,510,Cash 2,0,26004.180546797208
Creation,511,Regular Customers Source,0,25711.0
Production started,511,Cash 3,0,25864.664703431026
Production complete,511,Cash 3,0,26014.99073952753
Creation,512,Service Customers Source,1,25864.0
Production started,512,Service Desk,1,25883.394385319865
Production complete,512,Service Desk,1,26107.394614430403
Creation,513,Regular Customers Source,0,25393.0
Production started,513,Cash 1,0,25846.62993847523
Production complete,513,Cash 1,0,26119.26475892657
Creation,514,Regular Customers Source,0,25754.0
Production started,514,Cash 3,0,26014.99073952753
Production complete,514,Cash 3,0,26225.588292804587
Creation,515,Regular Customers Source,0,25812.0
Production started,515,Service Desk,0,26107.394614430403
Production complete,515,Service Desk,0,26240.330406800134
Creation,516,Regular Customers Source,0,25583.0
Production started,516,Cash 2,0,26004.180546797208
Production complete,516,Cash 2,0,26273.41227944848
Creation,517,Regular Customers Source,0,25642.0
Production started,517,Cash 1,0,26119.26475892657
Production complete,517,Cash 1,0,26345.847007648674
Creation,518,Regular Customers Source,0,25995.0
Production started,518,Cash 3,0,26225.588292804587
Production complete,518,Cash 3,0,26369.236253526582
Creation,519,Regular Customers Source,0,25879.0
Production started,519,Cash 1,0,26345.847007648674
Production complete,519,Cash 1,0,26389.918309596193
Creation,520,Regular Customers Source,0,25929.0
Production started,520,Cash 2,0,26273.41227944848
Production complete,520,Cash 2,0,26476.452332210385
Creation,521,Regular Customers Source,0,26166.0
Production started,521,Cash 1,0,26389.918309596193
Production complete,521,Cash 1,0,26535.50446404354
Creation,522,Service Customers Source,1,26162.0
Production started,522,Service Desk,1,26240.330406800134
Production complete,522,Service Desk,1,26557.203295090345
Creation,523,Regular Customers Source,0,26056.0
Production started,523,Cash 2,0,26476.452332210385
Production complete,523,Cash 2,0,26654.223779551525
Creation,524,Service Customers Source,1,26466.0
Production started,524,Service Desk,1,26557.203295090345
Production complete,524,Service Desk,1,26735.558275242973
Creation,525,Regular Customers Source,0,26232.0
Production started,525,Cash 1,0,26535.50446404354
Production complete,525,Cash 1,0,26787.837013289027
Creation,526,Regular Customers Source,0,26298.0
Production started,526,Cash 2,0,26654.223779551525
Production complete,526,Cash 2,0,26802.541760380667
Creation,527,Regular Customers Source,0,26492.0
Production started,527,Cash 2,0,26802.541760380667
Production complete,527,Cash 2,0,26903.8235006576
Creation,528,Regular Customers Source,0,26108.0
Production started,528,Service Desk,0,26735.558275242973
Production complete,528,Service Desk,0,26951.619780442605
Creation,529,Regular Customers Source,0,26428.0
Production started,529,Cash 1,0,26787.837013289027
Production complete,529,Cash 1,0,27003.799972606535
Creation,530,Regular Customers Source,0,26553.0
Production started,530,Cash 1,0,27003.799972606535
Production complete,530,Cash 1,0,27071.40385663539
Creation,531,Regular Customers Source,0,26665.0
Production started,531,Cash 2,0,26903.8235006576
Production complete,531,Cash 2,0,27139.00219535454
Creation,532,Regular Customers Source,0,26610.0
Production started,532,Cash 1,0,27071.40385663539
Production complete,532,Cash 1,0,27224.688678848514
Creation,533,Service Customers Source,1,26753.0
Production started,533,Service Desk,1,26951.619780442605
Production complete,533,Service Desk,1,27244.34687136656
Creation,534,Regular Customers Source,0,26794.0
Production started,534,Cash 1,0,27224.688678848514
Production complete,534,Cash 1,0,27383.188817294147
Creation,535,Regular Customers Source,0,26868.0
Production started,535,Cash 2,0,27139.00219535454
Production complete,535,Cash 2,0,27441.663871084915
Creation,536,Service Customers Source,1,27040.0
Production started,536,Service Desk,1,27244.34687136656
Production complete,536,Service Desk,1,27459.588941227463
Creation,537,Regular Customers Source,0,27048.0
Production started,537,Cash 1,0,27383.188817294147
Production complete,537,Cash 1,0,27578.24502728355
Creation,538,Regular Customers Source,0,26936.0
Production started,538,Cash 2,0,27441.663871084915
Production complete,538,Cash 2,0,27640.415562122027
Creation,539,Regular Customers Source,0,27106.0
Production started,539,Cash 1,0,27578.24502728355
Production complete,539,Cash 1,0,27672.02183819766
Creation,540,Regular Customers Source,0,27224.0
Production started,540,Cash 1,0,27672.02183819766
Production complete,540,Cash 1,0,27712.229154686363
Creation,541,Service Customers Source,1,27361.0
Production started,541,Service Desk,1,27459.588941227463
Production complete,541,Service Desk,1,27797.08228487461
Creation,542,Regular Customers Source,0,26989.0
Production started,542,Cash 2,0,27640.415562122027
Production complete,542,Cash 2,0,27804.729038309244
Creation,543,Regular Customers Source,0,27173.0
Production started,543,Cash 2,0,27804.729038309244
Production complete,543,Cash 2,0,27848.176865028738
Creation,544,Regular Customers Source,0,27342.0
Production started,544,Cash 1,0,27712.229154686363
Production complete,544,Cash 1,0,27922.762160118964
Creation,545,Regular Customers Source,0,27457.0
Production started,545,Cash 2,0,27848.176865028738
Production complete,545,Cash 2,0,28003.980614421573
Creation,546,Regular Customers Source,0,27402.0
Production started,546,Cash 1,0,27922.762160118964
Production complete,546,Cash 1,0,28081.981891572625
Creation,547,Service Customers Source,1,27670.0
Production started,547,Service Desk,1,27797.08228487461
Production complete,547,Service Desk,1,28092.40796007689
Creation,548,Regular Customers Source,0,27516.0
Production started,548,Cash 2,0,28003.980614421573
Production complete,548,Cash 2,0,28124.000103511826
Creation,549,Regular Customers Source,0,27669.0
Production started,549,Cash 2,0,28124.000103511826
Production complete,549,Cash 2,0,28211.028383527708
Creation,550,Regular Customers Source,0,27604.0
Production started,550,Cash 1,0,28081.981891572625
Production complete,550,Cash 1,0,28238.43455900249
Creation,551,Service Customers Source,1,27987.0
Production started,551,Service Desk,1,28092.40796007689
Production complete,551,Service Desk,1,28286.19263902767
Creation,552,Regular Customers Source,0,27846.0
Production started,552,Cash 2,0,28211.028383527708
Production complete,552,Cash 2,0,28415.420959596697
Creation,553,Regular Customers Source,0,26363.0
Production started,553,Service Desk,0,28286.19263902767
Production complete,553,Service Desk,0,28417.543792436776
Creation,554,Regular Customers Source,0,27729.0
Production started,554,Cash 1,0,28238.43455900249
Production complete,554,Cash 1,0,28450.04092446083
Creation,555,Regular Customers Source,0,28317.0
Production started,555,Cash 3,0,28317.0
Production complete,555,Cash 3,0,28474.026807109964
Creation,556,Regular Customers Source,0,27904.0
Production started,556,Cash 2,0,28415.420959596697
Production complete,556,Cash 2,0,28600.43409798443
Creation,557,Regular Customers Source,0,28385.0
Production started,557,Cash 3,0,28474.026807109964
Production complete,557,Cash 3,0,28605.135309643272
Creation,558,Regular Customers Source,0,27794.0
Production started,558,Cash 1,0,28450.04092446083
Production complete,558,Cash 1,0,28663.511609430545
Creation,559,Service Customers Source,1,28290.0
Production started,559,Service Desk,1,28417.543792436776
Production complete,559,Service Desk,1,28674.727363439422
Creation,560,Regular Customers Source,0,28030.0
Production started,560,Cash 2,0,28600.43409798443
Production complete,560,Cash 2,0,28794.363294324306
Creation,561,Regular Customers Source,0,28439.0
Production started,561,Cash 3,0,28605.135309643272
Production complete,561,Cash 3,0,28819.00671645559
Creation,562,Regular Customers Source,0,27968.0
Production started,562,Cash 1,0,28663.511609430545
Production complete,562,Cash 1,0,28827.01611053298
Creation,563,Regular Customers Source,0,28167.0
Production started,563,Cash 2,0,28794.363294324306
Production complete,563,Cash 2,0,28920.672206076124
Creation,564,Service Customers Source,1,28585.0
Production started,564,Service Desk,1,28674.727363439422
Production complete,564,Service Desk,1,28944.635829307135
Creation,565,Regular Customers Source,0,28107.0
Production started,565,Cash 1,0,28827.01611053298
Production complete,565,Cash 1,0,29081.27416228833
Creation,566,Regular Customers Source,0,28258.0
Production started,566,Cash 1,0,29081.27416228833
Production complete,566,Cash 1,0,29154.39088788139
Creation,567,Regular Customers Source,0,28494.0
Production started,567,Cash 3,0,28819.00671645559
Production complete,567,Cash 3,0,29157.875216658467
Creation,568,Regular Customers Source,0,28213.0
Production started,568,Cash 2,0,28920.672206076124
Production complete,568,Cash 2,0,29172.768136277733
Creation,569,Regular Customers Source,0,28678.0
Production started,569,Cash 1,0,29154.39088788139
Production complete,569,Cash 1,0,29238.8775116825
Creation,570,Service Customers Source,1,28871.0
Production started,570,Service Desk,1,28944.635829307135
Production complete,570,Service Desk,1,29242.430717767173
Creation,571,Regular Customers Source,0,28548.0
Production started,571,Cash 3,0,29157.875216658467
Production complete,571,Cash 3,0,29307.313934712744
Creation,572,Regular Customers Source,0,28610.0
Production started,572,Cash 2,0,29172.768136277733
Production complete,572,Cash 2,0,29332.523366883037
Creation,573,Regular Customers Source,0,28785.0
Production started,573,Cash 1,0,29238.8775116825
Production complete,573,Cash 1,0,29335.608834315106
Creation,574,Regular Customers Source,0,28733.0
Production started,574,Cash 3,0,29307.313934712744
Production complete,574,Cash 3,0,29430.883547707563
Creation,575,Regular Customers Source,0,28840.0
Production started,575,Cash 2,0,29332.523366883037
Production complete,575,Cash 2,0,29486.05823894811
Creation,576,Service Customers Source,1,29191.0
Production started,576,Service Desk,1,29242.430717767173
Production complete,576,Service Desk,1,29554.357426535003
Creation,577,Regular Customers Source,0,28951.0
Production started,577,Cash 2,0,29486.05823894811
Production complete,577,Cash 2,0,29589.67128339282
Creation,578,Regular Customers Source,0,29001.0
Production started,578,Cash 1,0,29335.608834315106
Production complete,578,Cash 1,0,29595.419429215966
Creation,579,Regular Customers Source,0,28898.0
Production started,579,Cash 3,0,29430.883547707563
Production complete,579,Cash 3,0,29655.909120012173
Creation,580,Regular Customers Source,0,29174.0
Production started,580,Cash 3,0,29655.909120012173
Production complete,580,Cash 3,0,29742.519886214264
Creation,581,Regular Customers Source,0,29118.0
Production started,581,Cash 1,0,29595.419429215966
Production complete,581,Cash 1,0,29782.020086911736
Creation,582,Regular Customers Source,0,29073.0
Production started,582,Cash 2,0,29589.67128339282
Production complete,582,Cash 2,0,29790.25245108929
Creation,583,Service Customers Source,1,29485.0
Production started,583,Service Desk,1,29554.357426535003
Production complete,583,Service Desk,1,29807.166192806584
Creation,584,Regular Customers Source,0,29225.0
Production started,584,Cash 1,0,29782.020086911736
Production complete,584,Cash 1,0,29926.11083708453
Creation,585,Regular Customers Source,0,29393.0
Production started,585,Cash 2,0,29790.25245108929
Production complete,585,Cash 2,0,29926.681574829974
Creation,586,Regular Customers Source,0,29270.0
Production started,586,Cash 1,0,29926.11083708453
Production complete,586,Cash 1,0,30022.003253897707
Creation,587,Regular Customers Source,0,29507.0
Production started,587,Cash 2,0,29926.681574829974
Production complete,587,Cash 2,0,30026.664153065027
Creation,588,Regular Customers Source,0,29330.0
Production started,588,Cash 3,0,29742.519886214264
Production complete,588,Cash 3,0,30036.146427465075
Creation,589,Regular Customers Source,0,29634.0
Production started,589,Cash 2,0,30026.664153065027
Production complete,589,Cash 2,0,30116.78429497415
Creation,590,Service Customers Source,1,29766.0
Production started,590,Service Desk,1,29807.166192806584
Production complete,590,Service Desk,1,30119.60242962672
Creation,591,Regular Customers Source,0,29565.0
Production started,591,Cash 1,0,30022.003253897707
Production complete,591,Cash 1,0,30132.189425195294
Creation,592,Regular Customers Source,0,29872.0
Production started,592,Cash 2,0,30116.78429497415
Production complete,592,Cash 2,0,30185.476840122683
Creation,593,Regular Customers Source,0,29456.0
Production started,593,Cash 3,0,30036.146427465075
Production complete,593,Cash 3,0,30233.98876931459
Creation,594,Regular Customers Source,0,29813.0
Production started,594,Cash 1,0,30132.189425195294
Production complete,594,Cash 1,0,30347.871076374344
Creation,595,Regular Customers Source,0,29699.0
Production started,595,Cash 3,0,30233.98876931459
Production complete,595,Cash 3,0,30348.71969145633
Creation,596,Service Customers Source,1,30048.0
Production started,596,Service Desk,1,30119.60242962672
Production complete,596,Service Desk,1,30417.05334127205
Creation,597,Regular Customers Source,0,29757.0
Production started,597,Cash 3,0,30348.71969145633
Production complete,597,Cash 3,0,30441.337344351123
Creation,598,Regular Customers Source,0,30006.0
Production started,598,Cash 2,0,30185.476840122683
Production complete,598,Cash 2,0,30448.39285809066
Creation,599,Regular Customers Source,0,30282.0
Production started,599,Cash 3,0,30441.337344351123
Production complete,599,Cash 3,0,30558.616777298284
Creation,600,Regular Customers Source,0,30119.0
Production started,600,Cash 2,0,30448.39285809066
Production complete,600,Cash 2,0,30567.501813249557
Creation,601,Regular Customers Source,0,29934.0
Production started,601,Cash 1,0,30347.871076374344
Production complete,601,Cash 1,0,30582.5561294181
Creation,602,Regular Customers Source,0,30405.0
Production started,602,Cash 3,0,30558.616777298284
Production complete,602,Cash 3,0,30698.481091083097
Creation,603,Regular Customers Source,0,30237.0
Production started,603,Cash 2,0,30567.501813249557
Production complete,603,Cash 2,0,30701.198571745637
Creation,604,Service Customers Source,1,30341.0
Production started,604,Service Desk,1,30417.05334127205
Production complete,604,Service Desk,1,30717.708615552296
Creation,605,Regular Customers Source,0,30061.0
Production started,605,Cash 1,0,30582.5561294181
Production complete,605,Cash 1,0,30748.632395895707
Creation,606,Regular Customers Source,0,30340.0
Production started,606,Cash 2,0,30701.198571745637
Production complete,606,Cash 2,0,30784.22461229511
Creation,607,Regular Customers Source,0,30182.0
Production started,607,Cash 1,0,30748.632395895707
Production complete,607,Cash 1,0,30847.75127326521
Creation,608,Regular Customers Source,0,30459.0
Production started,608,Cash 3,0,30698.481091083097
Production complete,608,Cash 3,0,30867.816768613007
Creation,609,Service Customers Source,1,30625.0
Production started,609,Service Desk,1,30717.708615552296
Production complete,609,Service Desk,1,30913.313506140028
Creation,610,Regular Customers Source,0,30645.0
Production started,610,Cash 3,0,30867.816768613007
Production complete,610,Cash 3,0,30944.529190023815
Creation,611,Regular Customers Source,0,26736.0
Production started,611,Service Desk,0,30913.313506140028
Production complete,611,Service Desk,0,31038.928337774792
Creation,612,Regular Customers Source,0,30584.0
Production started,612,Cash 2,0,30784.22461229511
Production complete,612,Cash 2,0,31065.5332750323
Creation,613,Regular Customers Source,0,30517.0
Production started,613,Cash 1,0,30847.75127326521
Production complete,613,Cash 1,0,31130.42139550588
Creation,614,Service Customers Source,1,30934.0
Production started,614,Service Desk,1,31038.928337774792
Production complete,614,Service Desk,1,31265.483090583635
Creation,615,Regular Customers Source,0,30696.0
Production started,615,Cash 1,0,31130.42139550588
Production complete,615,Cash 1,0,31283.273001909216
Creation,616,Regular Customers Source,0,30755.0
Production started,616,Cash 2,0,31065.5332750323
Production complete,616,Cash 2,0,31398.834130121606
Creation,617,Regular Customers Source,0,30859.0
Production started,617,Cash 1,0,31283.273001909216
Production complete,617,Cash 1,0,31448.857616498524
Creation,618,Regular Customers Source,0,30809.0
Production started,618,Cash 2,0,31398.834130121606
Production complete,618,Cash 2,0,31448.914016469316
Creation,619,Service Customers Source,1,31222.0
Production started,619,Service Desk,1,31265.483090583635
Production complete,619,Service Desk,1,31494.406402449156
Creation,620,Regular Customers Source,0,30909.0
Production started,620,Cash 1,0,31448.857616498524
Production complete,620,Cash 1,0,31666.132019619166
Creation,621,Regular Customers Source,0,27281.0
Production started,621,Service Desk,0,31494.406402449156
Production complete,621,Service Desk,0,31697.133105492
Creation,622,Regular Customers Source,0,30968.0
Production started,622,Cash 2,0,31448.914016469316
Production complete,622,Cash 2,0,31725.39643946844
Creation,623,Regular Customers Source,0,31163.0
Production started,623,Cash 1,0,31666.132019619166
Production complete,623,Cash 1,0,31787.39667444385
Creation,624,Service Customers Source,1,31533.0
Production started,624,Service Desk,1,31697.133105492
Production complete,624,Service Desk,1,31841.684050973683
Creation,625,Regular Customers Source,0,31666.0
Production started,625,Cash 3,0,31666.0
Production complete,625,Cash 3,0,31884.05580740103
Creation,626,Regular Customers Source,0,31093.0
Production started,626,Cash 2,0,31725.39643946844
Production complete,626,Cash 2,0,31914.720826577937
Creation,627,Regular Customers Source,0,31354.0
Production started,627,Cash 2,0,31914.720826577937
Production complete,627,Cash 2,0,32018.875627042304
Creation,628,Regular Customers Source,0,31230.0
Production started,628,Cash 1,0,31787.39667444385
Production complete,628,Cash 1,0,32040.504511936644
