events,numbers,stations,serviceCustomer,times
Production complete,142,Cash 3,false,7616.7589734905005
Creation,143,Regular Customers Source,false,6983.0
Production started,143,Cash 1,false,7470.131939289443
Production complete,143,Cash 1,false,7626.693166311823
Creation,144,Regular Customers Source,false,3593.0
Production started,144,Service Desk,false,7396.84828742939
Production complete,144,Service Desk,false,7641.410576618442
Creation,145,Regular Customers Source,false,7158.0
Production started,145,Cash 1,false,7626.693166311823
Production complete,145,Cash 1,false,7677.155367918781
Creation,146,Regular Customers Source,false,7349.0
Production started,146,Cash 2,false,7509.334253896282
Production complete,146,Cash 2,false,7703.155864586768
Creation,147,Regular Customers Source,false,7428.0
Production started,147,Cash 2,false,7703.155864586768
Production complete,147,Cash 2,false,7739.187908359805
Creation,148,Regular Customers Source,false,7479.0
Production started,148,Cash 1,false,7677.155367918781
Production complete,148,Cash 1,false,7798.043408001996
Creation,149,Regular Customers Source,false,7543.0
Production started,149,Cash 2,false,7739.187908359805
Production complete,149,Cash 2,false,7883.487243259104
Creation,150,Regular Customers Source,false,7733.0
Production started,150,Cash 2,false,7883.487243259104
Production complete,150,Cash 2,false,7973.906617692033
Creation,151,Regular Customers Source,false,7594.0
Production started,151,Cash 1,false,7798.043408001996
Production complete,151,Cash 1,false,8002.581440188161
Creation,152,Service Customers Source,true,7445.0
Production started,152,Service Desk,true,7641.410576618442
Production complete,152,Service Desk,true,8007.710064169507
Creation,153,Regular Customers Source,false,7851.0
Production started,153,Cash 2,false,7973.906617692033
Production complete,153,Cash 2,false,8121.333484699973
Creation,154,Service Customers Source,true,7752.0
Production started,154,Service Desk,true,8007.710064169507
Production complete,154,Service Desk,true,8219.181259639558
Creation,155,Regular Customers Source,false,7670.0
Production started,155,Cash 1,false,8002.581440188161
Production complete,155,Cash 1,false,8299.441352062146
Creation,156,Regular Customers Source,false,7914.0
Production started,156,Cash 2,false,8121.333484699973
Production complete,156,Cash 2,false,8314.750676075639
Creation,157,Regular Customers Source,false,7804.0
Production started,157,Cash 1,false,8299.441352062146
Production complete,157,Cash 1,false,8462.279322980774
Creation,158,Service Customers Source,true,8040.0
Production started,158,Service Desk,true,8219.181259639558
Production complete,158,Service Desk,true,8522.931266554147
Creation,159,Regular Customers Source,false,8039.0
Production started,159,Cash 2,false,8314.750676075639
Production complete,159,Cash 2,false,8559.586112445577
Creation,160,Regular Customers Source,false,7965.0
Production started,160,Cash 1,false,8462.279322980774
Production complete,160,Cash 1,false,8604.544144335512
Creation,161,Service Customers Source,true,8336.0
Production started,161,Service Desk,true,8522.931266554147
Production complete,161,Service Desk,true,8687.121321534549
Creation,162,Regular Customers Source,false,8153.0
Production started,162,Cash 2,false,8559.586112445577
Production complete,162,Cash 2,false,8708.603558004688
Creation,163,Regular Customers Source,false,8217.0
Production started,163,Cash 2,false,8708.603558004688
Production complete,163,Cash 2,false,8832.593437062491
Creation,164,Regular Customers Source,false,8086.0
Production started,164,Cash 1,false,8604.544144335512
Production complete,164,Cash 1,false,8835.7650311698
Creation,165,Regular Customers Source,false,8336.0
Production started,165,Cash 1,false,8835.7650311698
Production complete,165,Cash 1,false,8914.074478157234
Creation,166,Regular Customers Source,false,8406.0
Production started,166,Cash 2,false,8832.593437062491
Production complete,166,Cash 2,false,8950.988758484576
Creation,167,Service Customers Source,true,8655.0
Production started,167,Service Desk,true,8687.121321534549
Production complete,167,Service Desk,true,8975.563595580483
Creation,168,Regular Customers Source,false,8462.0
Production started,168,Cash 1,false,8914.074478157234
Production complete,168,Cash 1,false,9031.529212192912
Creation,169,Regular Customers Source,false,8525.0
Production started,169,Cash 1,false,9031.529212192912
Production complete,169,Cash 1,false,9106.8026550687
Creation,170,Regular Customers Source,false,8591.0
Production started,170,Cash 2,false,8950.988758484576
Production complete,170,Cash 2,false,9170.278284813836
Creation,171,Regular Customers Source,false,8643.0
Production started,171,Cash 1,false,9106.8026550687
Production complete,171,Cash 1,false,9229.88927255743
Creation,172,Service Customers Source,true,8964.0
Production started,172,Service Desk,true,8975.563595580483
Production complete,172,Service Desk,true,9255.659890932111
Creation,173,Regular Customers Source,false,8849.0
Production started,173,Cash 1,false,9229.88927255743
Production complete,173,Cash 1,false,9304.187374279725
Creation,174,Regular Customers Source,false,4478.0
Production started,174,Service Desk,false,9255.659890932111
